t,x,y,z,roll,pitch,yaw,v_x,v_y,v_z,ref_x,ref_y,ref_z,ref_v_x,ref_v_y,ref_v_z,a_com,a_x,a_y,a_z,thrust,wind_x,wind_y,wind_z
0.0,-0.0393653055297941,-0.1113682303764027,2.687458422951979,0.0107665619471314,0.1363182835117105,0.0257183691554371,0.0042653222093618,-0.0004240823606458,0.0078816730081191,-0.0392328861220217,-0.1114815780492123,2.687698284140437,0.012736225409304,0.0916677033294381,-0.0920333243123101,0.4485910966715662,0.21326611046809,-0.0212041180322901,0.3940836504059558,10.545815411183868,-1.2863165274664596,0.1657099401635609,-1.1692399237625657
0.02,-0.0393847795332913,-0.1116117635306449,2.68739918063698,0.0026058137904086,0.1386263073148805,0.0251809689967104,-0.0056645295769157,-0.0196783556984497,-0.0139948744865762,-0.0392328861220217,-0.1114815780492123,2.687698284140437,0.012736225409304,0.0916677033294381,-0.0920333243123101,1.539409244281689,-0.4964925893138759,-0.9627136668901984,-1.0938273747347664,10.545815411183868,-1.298658693140963,0.1752937045737386,-1.1592541295200602
0.04,-0.0395788343066402,-0.1120263349313181,2.6868438569989985,-0.0129578849641726,0.1445849638437368,0.0241004549216531,-0.0127560877428616,-0.0197910060566941,-0.04043644039202,-0.0392328861220217,-0.1114815780492123,2.687698284140437,0.012736225409304,0.0916677033294381,-0.0920333243123101,1.3688127107608037,-0.3545779082972941,-0.0056325179122209,-1.3220782952721917,9.225093232653307,-1.286827949354684,0.1907067172652569,-1.1479021061258083
0.06,-0.0398774232460624,-0.1123479552613729,2.685752511427472,-0.029409132391048,0.1522726421329374,0.0228476341808695,-0.0164140616461533,-0.0119542471961229,-0.0673879166819046,-0.0391055238679286,-0.1105649010159179,2.6867779508973144,0.0144083256850589,0.1105804761637391,-0.1120333246103333,1.4152540732321857,-0.1828986951645862,0.3918379430285615,-1.3475738144942302,9.0283918093146,-1.276224251396661,0.2068952921364826,-1.1385627881240392
0.08,-0.0402184149418604,-0.1124689095518467,2.6841266435056474,-0.0453317596787126,0.160621176351019,0.0215046520468622,-0.0172369365975617,-0.000182429905154,-0.0938688879634146,-0.0388507993597426,-0.1087315469493292,2.684937284411068,0.0177525262365688,0.1484060218323411,-0.1520333252063798,1.44956428412969,-0.0411437475704191,0.5885908645484452,-1.3240485640755009,9.0283918093146,-1.2675181265641584,0.221584806771333,-1.1307093684167735
0.1,-0.0405350786036992,-0.1123344085974772,2.682096779903941,-0.0597303099062893,0.168634287448413,0.0201764108455731,-0.015865157063174,0.014003340622114,-0.1185010405582791,-0.0385960748515565,-0.1068981928827404,2.683096617924822,0.0210967267880787,0.1862315675009431,-0.1920333258024262,1.4229026723567213,0.0685889767193834,0.7092885263634028,-1.2316076297432226,9.09704058114312,-1.2606822491238998,0.2362391238499248,-1.124174730232228
0.12,-0.0408213358429409,-0.1118547883945759,2.6794549202722364,-0.0734930106611129,0.1768661441219498,0.0187936128662049,-0.0126326478394029,0.0331825491624656,-0.1443903886629429,-0.0381741403157949,-0.1031735615327216,2.679255951408773,0.0244409273395885,0.2240571131695451,-0.2320333263984727,1.6190657038864429,0.1616254611885531,0.9589604270175828,-1.2944674052331893,9.118301992546549,-1.2565350905029355,0.2495609669662619,-1.1196621653384522
0.14,-0.0410268817028686,-0.1109592474879932,2.676290359162879,-0.0852535690747301,0.1847505657788767,0.0174993538696181,-0.0079113811463883,0.0552460017003454,-0.170787462224834,-0.0377522057800333,-0.0994489301827027,2.675415284892725,0.0277851278910984,0.2618826588381471,-0.2720333269945192,1.7362976341268062,0.2360633346507338,1.10317262689399,-1.3198536780945582,9.108109323272402,-1.2547326501785954,0.2609342375455636,-1.116338407902026
0.16,-0.0411239746528474,-0.1095911482088454,2.6725935162663217,-0.0946088606874459,0.1922299406983818,0.0163540657318422,-0.0018650446720543,0.0799097215926253,-0.1975450619419677,-0.037246666230484,-0.0947786601909688,2.670574618361776,0.0311293284426082,0.2997082045067491,-0.3120333275905656,1.8444690335622684,0.3023168237166972,1.2331859946139927,-1.3378799858566812,9.108109323272402,-1.254328730489901,0.2695851501798725,-1.1145739895200026
0.18,-0.0410846701468251,-0.107821388895004,2.6685833373552623,-0.1012656738935777,0.1987087270941036,0.015453725207134,0.005759973756645,0.1046367413804828,-0.2231986369402403,-0.0366575216671469,-0.0891627515575198,2.6647339518159243,0.0344735289941181,0.3375337501753511,-0.352033328186612,1.8218619073760096,0.3812509214349727,1.2363509893928752,-1.2826787499136307,9.117647660481452,-1.253682894916018,0.2764576630866354,-1.1142790637441236
0.2,-0.0408721508494079,-0.1054484840761116,2.6638328234453925,-0.1062499775773196,0.2045340977129897,0.0147401937137279,0.0151423239700344,0.1310341002245939,-0.2504769280977569,-0.0407966714589928,-0.1025895518259798,2.65742340550825,0.0272443059158066,0.1785821072266399,-0.3231986384303564,1.955092208788188,0.469117510669469,1.319867942205556,-1.3639145578758325,9.117647660481452,-1.255514273433718,0.2813630957923946,-1.113688303918212
0.22,-0.0404072840557666,-0.1023496442462528,2.6586802405478536,-0.1037581986348052,0.2084747894388955,0.0147673596471572,0.0310215600709736,0.1751463823616759,-0.2622481308773543,-0.0407966714589928,-0.1025895518259798,2.65742340550825,0.0272443059158066,0.1785821072266399,-0.3231986384303564,2.416922004000798,0.7939618050469576,2.2056141068540995,-0.5885601389798684,9.113543564214524,-1.2545676920924718,0.2791009857194817,-1.1145760594147165
0.24,-0.0396682305462859,-0.0987082649536263,2.653592205464331,-0.0940220259336881,0.2099988607104725,0.0155709403561461,0.0458105782940534,0.2045528336184505,-0.2726684737431405,-0.0407966714589928,-0.1025895518259798,2.65742340550825,0.0272443059158066,0.1785821072266399,-0.3231986384303564,1.7262951521685057,0.7394509111539919,1.4703225628387329,-0.5210171432893124,10.199321680419416,-1.2667917091944705,0.2706004423449903,-1.1225958429229033
0.26,-0.0385994468354624,-0.0943725095956937,2.64799861951636,-0.0820596191312849,0.2097854005196017,0.0167168618968702,0.0601510429722477,0.2270437368834136,-0.286261916025886,-0.0405242283998347,-0.1008037307537134,2.654191419123946,0.0315411723476389,0.1933711803958713,-0.3431986387283797,1.4968895499959216,0.7170232339097148,1.1245451632481542,-0.6796721141372725,10.021788037669468,-1.2780140536782274,0.2603068350637582,-1.1314808654658006
0.28,-0.0372578636201233,-0.0896418329226135,2.6421022694508323,-0.0705279233908282,0.2079593637869828,0.0179479710020545,0.073144622122564,0.2447729296464336,-0.3028070763998864,-0.0399793422815186,-0.0972320886091806,2.6477274463553395,0.0401349052113036,0.2229493267343341,-0.3831986393244261,1.3755905158924,0.6496789575158122,0.8864596381509993,-0.8272580187000222,9.814398652383716,-1.2888578765608796,0.2499884974658398,-1.1362548131285166
0.3,-0.035673573047153,-0.0845923849397915,2.6358449155192463,-0.0602561167726149,0.2047444369179993,0.0191531485797994,0.0844894983659311,0.2594014948765629,-0.3220731114918208,-0.0394344561632025,-0.0936604464646478,2.6412634735867324,0.0487286380749682,0.252527473072797,-0.4231986399204726,1.335927810393499,0.5672438121683561,0.7314282615064643,-0.9633017545967154,9.480823845833584,-1.2988152929891323,0.2409812952358602,-1.1364649274214245
0.32,-0.0339767483392375,-0.0795456606223024,2.629523239629276,-0.0518448773519437,0.2007195861132802,0.0202208437016212,0.0934245363628718,0.2712702592067426,-0.3423873168445768,-0.0384598834017031,-0.0886098970031919,2.6327995007883227,0.0573223709386328,0.2821056194112598,-0.463198640516519,1.25834157708277,0.4467518998470379,0.5934382165089819,-1.015710267637801,9.480823845833584,-1.3085311891931612,0.2327209006407382,-1.133974826478126
0.34,-0.0320289153874257,-0.0740056828705631,2.6224396435651967,-0.0444046463357447,0.1959532806258836,0.0212286673105537,0.1006780551559894,0.282212232441302,-0.3649420403479493,-0.0374853106402037,-0.083559347541736,2.624335527989913,0.0659161038022975,0.3116837657497227,-0.5031986411125655,1.3048523532008447,0.3626759396558793,0.5470986617279738,-1.127736175168628,9.352493910541853,-1.3174028463744043,0.2257565002825353,-1.1290388230078927
0.36,-0.0299590727757461,-0.0682538593429982,2.6148955052126825,-0.0381471716460593,0.1912729274153038,0.0221097448184827,0.1058238865512908,0.2924938462441115,-0.388313653884202,-0.0362958945571128,-0.0777693444218184,2.614871555176603,0.0745098366659621,0.3412619120881855,-0.5431986417086119,1.3023281867744985,0.2572915697650689,0.5140806901404754,-1.1685806768126332,9.272993111072536,-1.3244758813024018,0.2200946054071761,-1.1227359832726205
0.38,-0.0278074601866383,-0.0623044388452181,2.60687654523444,-0.0327119016084407,0.1872519690606038,0.0228757682776334,0.108980276254579,0.3019614273087025,-0.4123877549048814,-0.0348916351524302,-0.0712398876434394,2.604407582348391,0.0831035695296267,0.3708400584266483,-0.5831986423046583,1.303035136831985,0.1578194851644114,0.4733790532295473,-1.203705051033968,9.220456625557745,-1.3306095426529188,0.2148650016400907,-1.1156210733926792
