t,x,y,z,roll,pitch,yaw,v_x,v_y,v_z,ref_x,ref_y,ref_z,ref_v_x,ref_v_y,ref_v_z,a_com,a_x,a_y,a_z,thrust,wind_x,wind_y,wind_z
0.0,-0.0395141420015185,-0.1111742211841181,2.687192194047719,0.0230821740034083,0.1364946759268856,0.0265958104029269,0.0036446590190901,0.0013660893422896,0.0063853118149631,-0.039407236470173,-0.1110381981186455,2.687388251924276,0.0138760518216127,0.0618340026709586,-0.0935043948159143,0.3739048890789616,0.1822329509545088,0.0683044671144832,0.3192655907481553,10.547923138938131,-1.2864473567155843,0.1526173631229212,-1.170441445793265
0.02,-0.0395177469091902,-0.1113601132522562,2.687098238166691,0.0170533841968219,0.1379834636117312,0.0261980771081101,-0.0036308552398313,-0.0167405505148125,-0.0161260780474669,-0.039407236470173,-0.1110381981186455,2.687388251924276,0.0138760518216127,0.0618340026709586,-0.0935043948159143,1.4895856707360726,-0.3637757129460763,-0.9053319928551128,-1.1255694931215037,9.200490265119242,-1.2982747420513896,0.1599455151471225,-1.161298313934759
0.04,-0.0396652575425828,-0.1117773358851211,2.686504874224891,0.0034133131959489,0.1421304303722001,0.0252968894568911,-0.0103982036504487,-0.0224951288623789,-0.0419774839534903,-0.039407236470173,-0.1110381981186455,2.687388251924276,0.0138760518216127,0.0618340026709586,-0.0935043948159143,1.366754699815358,-0.3383674205308684,-0.2877289173783175,-1.2925702953011713,9.200490265119242,-1.2897988253739523,0.1736001842259054,-1.1460133242933808
0.06,-0.0399239432853797,-0.1121888895376078,2.685391421137501,-0.0119113650749145,0.1480597776516648,0.024230727046379,-0.0148239061929576,-0.0180181003309421,-0.0680861434995051,-0.0392684759519569,-0.1104198580919359,2.6864532079761165,0.0159344386242861,0.0734603550407439,-0.1135043951139375,1.3428446771274172,-0.2212851271254444,0.2238514265718416,-1.3054329773007365,9.094635006797487,-1.2812134186856272,0.1888497218395765,-1.1355833596780205
0.08,-0.0402449144509749,-0.1124449591961462,2.683754640166927,-0.0260101750386053,0.1548475772013683,0.0231673601669537,-0.0167954715641302,-0.0080029932521246,-0.0942874806018997,-0.0389909549155246,-0.1091831780385167,2.684583120079798,0.0200512122296327,0.0967130597803145,-0.153504395709984,1.405968977045998,-0.0985782685586302,0.5007553539408754,-1.3100668551197303,9.06820414606409,-1.2736838788418154,0.2019606514887503,-1.1268274109480014
0.1,-0.0405640528006486,-0.1124703140717901,2.681714203968492,-0.0374853046666691,0.1614308825204393,0.0222235706224101,-0.0165441398591031,0.004509630863298,-0.1191806807557105,-0.0387134338790923,-0.1079464979850975,2.68271303218348,0.0241679858349794,0.1199657645198851,-0.1935043963060304,1.3931083444742314,0.0125665852513522,0.6256312057711318,-1.2446600076905394,9.06597506622893,-1.267667955803676,0.2136432579919679,-1.1190539265263326
0.12,-0.04087554823623,-0.1122234753265545,2.6790536232739672,-0.0475523430634973,0.1680238673749695,0.0213305399567791,-0.0144775741865402,0.0193471708347082,-0.1455659474221383,-0.0382300741623928,-0.1055471826946998,2.67884294425736,0.0282847594403261,0.1432184692594558,-0.2335043969020769,1.5170741438215196,0.1033282836281459,0.7418769985705127,-1.3192633333213903,9.072946569405758,-1.263996263539868,0.2232089429996455,-1.1122097529514647
0.14,-0.0411304461790489,-0.1116646629484906,2.675858030820727,-0.0557433709733861,0.1739640234069129,0.0205633683958218,-0.0110291783511845,0.0355998408878943,-0.1726917891142078,-0.0377467144456932,-0.1031478674043021,2.6749728563312387,0.0324015330456728,0.1664711739990264,-0.2735043974981234,1.5904810633879332,0.1724197917677846,0.8126335026593039,-1.3562920846034734,9.069044806914462,-1.26288181458612,0.2309495714975562,-1.1060659446217205
0.16,-0.0413037177759257,-0.1107629582362394,2.6721129130089314,-0.0620384022998353,0.1790293484774644,0.0199587904094538,-0.0064526776545844,0.0533233457555204,-0.2004254744436203,-0.0371604353888599,-0.1001672344954152,2.6701027683902168,0.0365183066510195,0.189723878738597,-0.3135043980941698,1.661493518923275,0.2288250348300057,0.8861752433813017,-1.386684266470628,9.033046958607883,-1.2639846629825728,0.2367050374253509,-1.101514065779319
0.18,-0.041376138221008,-0.1095712845261682,2.6680375761746284,-0.0663843854743861,0.1829443579471482,0.0195505984898384,-0.0014084280901479,0.070850384094391,-0.2271324667019078,-0.036471236991893,-0.0966052839680389,2.664232680434294,0.0406350802563661,0.2129765834781676,-0.3535043986902162,1.617022697803579,0.2522124782218257,0.876351916943531,-1.3353496129143745,9.01032709507308,-1.265558490339029,0.2410462393065787,-1.0967717370380452
0.2,-0.0413452478992881,-0.1079573202023171,2.663195124253584,-0.0695305369169472,0.1861586250620999,0.0192872185811034,0.0042256698132268,0.0893882600814191,-0.2556974566370426,-0.0414465596255154,-0.1060287653214486,2.656680952839533,0.0111677198237848,0.1195249936064817,-0.3271324681920239,1.7258002167759705,0.2817048951687411,0.926893799351406,-1.4282494967567363,8.993450085597033,-1.2684765775838598,0.2439451662589618,-1.091462770335902
0.22,-0.0411687022370653,-0.1058289333708266,2.6579558845067464,-0.0672972766832261,0.1885955240409061,0.0194678782377856,0.0133581856222729,0.1211182018185839,-0.2657122132658001,-0.0414465596255154,-0.1060287653214486,2.656680952839533,0.0111677198237848,0.1195249936064817,-0.3271324681920239,1.725172018944484,0.4566257904523024,1.586497086858242,-0.500737831437878,8.965715360561262,-1.2684069781839962,0.2412720655667719,-1.0864368169366232
