t,x,y,z,roll,pitch,yaw,v_x,v_y,v_z,ref_x,ref_y,ref_z,ref_v_x,ref_v_y,ref_v_z,a_com,a_x,a_y,a_z,thrust,wind_x,wind_y,wind_z
0.0,1.003026880069977,-0.666458782417459,2.404334205545936,0.0121100465094961,0.1363254651143992,0.0257630098768349,0.0024669180823694,-0.0040796086796511,0.0033234363819336,1.0030539840203638,-0.6665847526050044,2.4043700051429058,-0.0975192781566926,0.0931811934317141,-0.0966933202988135,0.2905775334956513,0.1233459041184731,-0.2039804339825588,0.16617181909668,10.54585641997528,-1.2848013044834536,0.1639887915805626,-1.1643705440319445
0.02,1.0032033190839715,-0.6667683968263411,2.404173090608497,0.0028151845332489,0.1315330256162528,0.0250982807855137,0.0145566915091725,-0.0226200145769916,-0.020406818962721,1.0030539840203638,-0.6665847526050044,2.4043700051429058,-0.0975192781566926,0.0931811934317141,-0.0966933202988135,1.6225244921665136,0.604488671340155,-0.9270202948670216,-1.1865127672327327,10.545049314953758,-1.286902519754406,0.1732326355468226,-1.1445745663144111
0.04,1.0035765160901022,-0.6672216907768119,2.4034556324362786,-0.0132230572850699,0.1176427460106296,0.0241228103329662,0.0206496706401164,-0.0210383319418624,-0.0498580394785393,1.0030539840203638,-0.6665847526050044,2.4043700051429058,-0.0975192781566926,0.0931811934317141,-0.0966933202988135,1.5058224534450797,0.304648956547196,0.0790841317564603,-1.4725610257909143,9.160422105212549,-1.3148429438109248,0.1897366390671739,-1.1168623227570451
0.06,1.003942786837633,-0.6675506557234442,2.40223491803014,-0.0287897899975878,0.0994134852230685,0.0235470552862794,0.0167777909258595,-0.0133719619811992,-0.0770767281593225,1.002078791238797,-0.6656529406706873,2.403403071939917,-0.1175192784547158,0.1131811937297373,-0.1166933205968367,1.4270789172263985,-0.1935939857128457,0.3833184980331555,-1.3609344340391605,8.891269288680633,-1.345019686938271,0.2063627103826321,-1.0757729348722782
0.08,1.00415387010395,-0.6677034811582258,2.40040038984876,-0.0445182926474723,0.0785180382086694,0.0234192610169378,0.0038566709357189,-0.0019881939070514,-0.1048913718194785,1.000128405675663,-0.6637893168020529,2.401469205533941,-0.1575192790507623,0.1531811943257837,-0.1566933211928832,1.6356955090320555,-0.6460559995070307,0.5691884037073933,-1.3907321830077986,8.877049762480965,-1.3702253234446378,0.2211514483877979,-1.0319295147574878
0.1,1.0040237284652842,-0.6675991656940432,2.398018087891788,-0.0594628588640998,0.058525667926375,0.0236899249918408,-0.0166234064997697,0.012156297360086,-0.1319149759063677,0.9981780201125292,-0.6619256929334186,2.399535339127965,-0.1975192796468088,0.1931811949218302,-0.1966933217889296,1.8369644680931343,-1.0240038717744346,0.7072245633568759,-1.3511802043444598,8.889251782015435,-1.3886250563915177,0.2340765724247539,-0.9886864814259412
0.12,1.0034184185353274,-0.667184772584783,2.39510268965327,-0.073659758396241,0.0413223963743175,0.0241841455450093,-0.0428810463172693,0.0288736387570404,-0.1582732198457029,0.9942276345195932,-0.658062069034982,2.3956014726921864,-0.2375192802428552,0.2331811955178766,-0.2366933223849761,2.03941791679229,-1.3128819908749791,0.8358670698477155,-1.3179121969667584,8.925594735455434,-1.39901945731731,0.2447596580122233,-0.950513071306353
0.14,1.0023182356018838,-0.666454010022584,2.3918408625027143,-0.0863493609726012,0.0284274567950323,0.0247077947642586,-0.0714528724938534,0.0473574506256183,-0.1837436483642702,0.9902772489266568,-0.6541984451365455,2.391667606256408,-0.2775192808389017,0.2731811961139231,-0.2766933229810226,2.125290145590341,-1.4285913088292042,0.9241905934288964,-1.2735214259283658,8.966884171263246,-1.403654291992567,0.2545128374240307,-0.915341263075066
0.16,1.0005457982304566,-0.6652615165577201,2.387876522713106,-0.098126731774508,0.0189266057436329,0.0252073254688043,-0.1042589740973458,0.0707312642636904,-0.2113360579635272,0.9853268633188196,-0.6493348212232076,2.386733739805728,-0.3175192814349482,0.3131811967099696,-0.316693323577069,2.4412683864638733,-1.6403050801746242,1.1686906819036051,-1.3796204799628522,8.954428729197389,-1.404326654688071,0.2625689946575088,-0.8870735711323612
0.18,0.9980895526343214,-0.6635739592357479,2.383356250353921,-0.1076285412467796,0.0142559070377543,0.0255046041415236,-0.1396961937106373,0.0965177949612742,-0.2392611839471827,0.979376477696081,-0.6434711972949687,2.380799873340147,-0.3575192820309946,0.353181197306016,-0.3566933241731154,2.5983429145039287,-1.7718609806645704,1.2893265348791891,-1.3962562991827756,8.938178980876728,-1.4020811016121244,0.2685878598402795,-0.8689057079191783
