t,x,y,z,roll,pitch,yaw,v_x,v_y,v_z,ref_x,ref_y,ref_z,ref_v_x,ref_v_y,ref_v_z,a_com,a_x,a_y,a_z,thrust,wind_x,wind_y,wind_z
0.0,-1.4452582597732544,-0.0792942121624946,2.7095305919647217,0.0475100273868704,0.1050501205654494,0.0046114902533114,0.0963556766510009,0.0124441087245941,-0.0488269329071044,-1.44,-0.0799999999999999,2.71,0.2599157538415527,0.1498125525614505,0.0,5.436759522439965,4.817783832550049,0.6222054362297058,-2.4413466453552246,12.540305590173377,-1.0547534659567672,0.3623981220836717,-2.438775769359103
0.02,-1.4440215826034546,-0.0792740881443023,2.7091639041900635,0.0456326351720011,0.0982993851157993,0.0038316316781482,0.0992149114608764,0.0087383016943931,-0.0480008125305175,-1.4348016849231688,-0.0770037489487709,2.71,0.2599157538415527,0.1498125525614505,0.0,0.2376483974262327,0.1429617404937744,-0.1852903515100479,0.0413060188293457,13.923009749126775,-1.0874601483995745,0.3621357914037691,-2.4069799983184
0.04,-1.441501498222351,-0.079390712082386,2.7085208892822266,0.0450756907769034,0.087799618275717,0.0036772351615628,0.1070603728294372,0.0020515546202659,-0.0401633977890014,-1.4296033698463375,-0.0740074978975419,2.71,0.2599157538415527,0.1498125525614505,0.0,0.6474737839277017,0.3922730684280395,-0.3343373537063598,0.3918707370758056,13.25159185915436,-1.0794772721396555,0.3378403189710347,-2.4515979444849005
0.06,-1.4389785528182983,-0.0796737596392631,2.7081730365753174,0.0395636189974243,0.0802999787110252,0.0030600243304298,0.1134681701660156,-0.0089926086366176,-0.0222945213317871,-1.4244050547695066,-0.0710112468463129,2.71,0.2599157538415527,0.1498125525614505,0.0,1.0981008088906823,0.3203898668289184,-0.5522081628441811,0.8934438228607178,13.157521563860428,-1.0489434311356056,0.3433386754620355,-2.480550982836144
0.08,-1.4364320039749146,-0.079955093562603,2.7083752155303955,0.0304168282001113,0.0766529720454361,0.002092840152144,0.1140636205673217,-0.012698583304882,-0.0032776594161987,-1.4192067396926755,-0.0680149957950839,2.71,0.2599157538415527,0.1498125525614505,0.0,0.9691876063729724,0.0297725200653076,-0.1852987334132194,0.950843095779419,13.171061214748534,-1.0145758884983147,0.3232522782435873,-2.4429171042704287
0.1,-1.433901309967041,-0.0803423970937728,2.7087175846099854,0.0158487739794957,0.0844548926036088,0.0026469304282413,0.1140636205673217,-0.012698583304882,-0.0032776594161987,-1.4140084246158444,-0.0650187447438549,2.71,0.2599157538415527,0.1498125525614505,0.0,0.0,0.0,0.0,0.0,12.81592610679354,-1.0062138600961443,0.3076605423029111,-2.379598327949776
0.12,-1.4324910640716553,-0.0806699022650718,2.709129571914673,0.0076842155903552,0.0886705289029433,0.0024776260017005,0.1142379641532898,-0.015044342726469,0.0122523307800292,-1.408810109539013,-0.0620224936926258,2.71,0.2599157538415527,0.1498125525614505,0.0,0.7853559359374431,0.0087171792984008,-0.1172879710793495,0.7764995098114014,12.619528672893466,-1.0062138600961443,0.3076605423029111,-2.379598327949776
0.14,-1.4298275709152222,-0.0809117406606674,2.709712266921997,-0.0082576521351095,0.1038528503212555,0.003066342850378,0.119299292564392,-0.0187162868678569,0.0277501344680786,-1.4036117944621822,-0.0590262426413968,2.71,0.2599157538415527,0.1498125525614505,0.0,0.8355868270500372,0.2530664205551147,-0.1835972070693969,0.7748901844024658,12.33941156911078,-1.020524369134431,0.2736448802963138,-2.399306623941348
0.16,-1.4270291328430176,-0.0811335071921348,2.710669994354248,-0.027138466334255,0.1197181629364909,0.0027381850478291,0.1231589913368225,-0.0158567167818546,0.0346648693084716,-1.398413479385351,-0.0560299915901678,2.71,0.2599157538415527,0.1498125525614505,0.0,0.420974980264879,0.192984938621521,0.1429785043001175,0.3457367420196533,12.257540502075244,-1.0421457949047788,0.2203067084291943,-2.4493550497162238
0.18,-1.4240189790725708,-0.0811706110835075,2.71167540550232,-0.044219048570566,0.1399780374116197,0.0020398298383631,0.1270991563796997,-0.0070956163108348,0.0384467840194702,-1.39321516430852,-0.0530337405389388,2.71,0.2599157538415527,0.1498125525614505,0.0,0.5161992369949828,0.1970082521438598,0.4380550235509872,0.1890957355499267,12.225490888091372,-1.0555714759023187,0.1881927567028894,-2.455892127138618
0.2,-1.4209041595458984,-0.0809217169880867,2.712486743927002,-0.0592623203995466,0.1618269546365395,0.0020317798872066,0.1378118991851806,0.0047652795910835,0.0408768653869628,-1.3880168489717732,-0.0500374893378972,2.71,0.2599157538415527,0.1498125525614505,0.0,0.8083146130455084,0.5356371402740479,0.5930447950959206,0.1215040683746337,12.183576057653228,-1.1210340958439444,0.1464486101914509,-2.4835018567716967
0.22,-1.4190770387649536,-0.0805972591042518,2.712984561920166,-0.063862866171797,0.169470299887044,0.0019139211082407,0.1450699567794799,0.0122308731079101,0.042496919631958,-1.382818533894942,-0.0470412382866682,2.71,0.2599157538415527,0.1498125525614505,0.0,0.5268753703613799,0.3629028797149658,0.3732796758413315,0.0810027122497558,12.578709907937991,-1.18612574206539,0.0869576034130377,-2.4929023820436758
0.24,-1.4152854681015017,-0.0798137262463569,2.713967800140381,-0.0731983066807973,0.1864411656500306,0.0010641661807865,0.1528456807136535,0.0219116359949111,0.0414401292800903,-1.377620218818111,-0.0440449872354392,2.71,0.2599157538415527,0.1498125525614505,0.0,0.623088795081843,0.3887861967086792,0.4840381443500519,-0.0528395175933837,12.3561597914927,-1.2459296271955609,0.027931375327112,-2.440508794046068
0.26,-1.4109394550323486,-0.0785874724388122,2.7148728370666504,-0.0781038709026926,0.1968420506443119,0.0015481384924372,0.176078975200653,0.0384531542658805,0.0459247827529907,-1.37242190374128,-0.0410487361842102,2.71,0.2599157538415527,0.1498125525614505,0.0,1.443537249433188,1.1616647243499756,0.8270759135484695,0.2242326736450195,12.409277711367396,-1.277857133058374,0.0296561707648358,-2.44585804865535
0.28,-1.4061704874038696,-0.0768197625875473,2.715660095214844,-0.0779490273172136,0.2035971210030698,0.0024457444289406,0.1938298344612121,0.0567268766462802,0.0423789024353027,-1.3672235889243645,-0.0380524852827937,2.71,0.2599157538415527,0.1498125525614505,0.0,1.2860746492247876,0.8875429630279541,0.9136861190199852,-0.1772940158843994,12.458005186551418,-1.266012971490564,0.0139551642243912,-2.358361590878862
