t,x,y,z,roll,pitch,yaw,v_x,v_y,v_z,ref_x,ref_y,ref_z,ref_v_x,ref_v_y,ref_v_z,a_com,a_x,a_y,a_z,thrust,wind_x,wind_y,wind_z
0.0,2.141747524859177,-2.195741290844497,2.166009964268716,0.0241025955028297,0.0995172156789374,0.0417625055808466,-0.0006353464451297,0.0072535009662807,0.0004274074921873,2.141734746192168,-2.195606827636922,2.16602045377734,-0.1004820571224531,0.1052251529802095,0.0242013504193556,0.3646903430910699,-0.0317673222564887,0.3626750483140383,0.0213703746093662,10.25559589898876,-0.941433612333953,0.2588295707744744,-0.8759303539734112
0.02,2.1419680034927904,-2.1959116674006034,2.1660550351018144,0.0158145080365721,0.0925820003229438,0.0410622991307391,0.0204979102995277,-0.0175763159333509,0.0044043159491826,2.141734746192168,-2.195606827636922,2.16602045377734,-0.1004820571224531,0.1052251529802095,0.0242013504193556,1.6423688294504435,1.0566628372328744,-1.241490844981585,0.1988454228497667,10.254779420185514,-0.954287359177434,0.256885921757316,-0.8720768121602758
0.04,2.14247172129308,-2.196262084958673,2.1661744044365885,0.0002724614299798,0.0760705457657467,0.0399136332157032,0.0300679655646621,-0.0174144840331417,0.0080575661743912,2.141734746192168,-2.195606827636922,2.16602045377734,-0.1004820571224531,0.1052251529802095,0.0242013504193556,0.5122459969332086,0.4785027632567209,0.0080915950104575,0.1826625112604279,10.397424458616117,-0.9665232329265744,0.2767213483115723,-0.8442019732758465
0.06,2.1430747943479265,-2.1965354598818494,2.166392168051006,-0.0166825833179472,0.0531165896471373,0.0390632573997265,0.028566365769515,-0.0094912592424038,0.0136426051749596,2.1407299256209438,-2.19455457610712,2.1662624672815336,-0.1204820574204763,0.1252251532782327,0.028967614604665,0.4904715936402933,-0.0750799897573537,0.3961612395368952,0.2792519500284202,10.397424458616117,-0.9859312091381536,0.2944608603771446,-0.8097365944533604
0.08,2.1435284233208938,-2.19660533686514,2.1667379747634143,-0.0329960960099129,0.0283866989415954,0.0387620504917493,0.0159992298921901,0.0024916924876183,0.0207150003684814,2.1387202844784943,-2.192450073047516,2.166746494289921,-0.1604820580165228,0.1652251538742792,0.0385001429752838,0.9374737464277868,-0.6283567938662433,0.5991475865011123,0.353619759676093,10.52121285710291,-1.0084334911572237,0.310359884137892,-0.7709054731620709
0.1,2.1436227245653825,-2.1964005632131234,2.1672384748331583,-0.0485179998338634,0.0050592497345023,0.0389305949829889,-0.0063385784118382,0.0177625827429798,0.0289662640924618,2.136710643336045,-2.1903455699879117,2.167230521298308,-0.2004820586125693,0.2052251544703256,0.0480326713459026,1.4144443450181163,-1.1168904152014243,0.7635445127680724,0.4125631861990171,10.52121285710291,-1.0300642433181006,0.3235536510745289,-0.7330759890884914
0.12,2.143220573624294,-2.195869317287906,2.167873785183692,-0.061775891111578,-0.0138480376746772,0.0394028116963678,-0.0349192711000815,0.0371546397771641,0.0375022977765774,2.132701002163794,-2.186241066898505,2.168191174725226,-0.2404820592086157,0.245225155066372,0.0575651997165214,1.7788843003503756,-1.429034634412164,0.969602851709218,0.4268016842057796,10.617732242109014,-1.0516035647643922,0.3354777118940204,-0.6938396430620706
0.14,2.142155631227022,-2.1948792096571497,2.168727235279598,-0.0735323145790162,-0.0292228868736528,0.0400530842985826,-0.0701297988144455,0.0606441690131008,0.0474808153434839,2.1286913609915423,-2.1821365638090984,2.169151828152144,-0.2804820598046622,0.2852251556624186,0.0670977280871403,2.174344762499142,-1.7605263857182003,1.1744764617968326,0.498925878345324,10.71450598775482,-1.0700627113021124,0.3447102024494222,-0.659320505695336
0.16,2.140330729147861,-2.193382242433554,2.169788484749141,-0.0825304578056165,-0.0390126499676076,0.040660882991552,-0.1104349597840772,0.0871829714974912,0.0582125640928644,2.12368171980439,-2.1770320607047906,2.170350794788328,-0.3204820604007086,0.325225156258465,0.0766302564577591,2.4718335650450047,-2.0152580484815843,1.3269401242195202,0.5365874374690278,10.9336168711161,-1.083235669891483,0.3518629383651552,-0.6324603539203679
0.18,2.137816734508228,-2.191453804056442,2.1710028222190743,-0.088464388412569,-0.0421261905898886,0.0409834921408604,-0.1514854381973244,0.1138446962224493,0.0692385280818085,2.1176720786023364,-2.170927557585582,2.1717880746337763,-0.360482060996755,0.3652251568545114,0.0861627848283779,2.508765246665879,-2.052523920662358,1.3330862362479046,0.551298199447205,10.9336168711161,-1.0937734120289089,0.3564525990534665,-0.6126539596514747
0.2,2.134347308367154,-2.188873916208601,2.1725222126212613,-0.0923311110205073,-0.0394539444896852,0.0409789428624626,-0.1926845387800055,0.1423364521346859,0.0823177245135228,2.130242462598362,-2.18576156924532,2.1744647486231647,-0.2514854396874405,0.2138446977125654,0.0651197861262004,2.588537918924366,-2.059955029134057,1.42458779561183,0.6539598215857152,11.040072217133456,-1.1011472697714086,0.359225883527221,-0.6001055181602442
0.22,2.130051858785155,-2.1856241111379617,2.17413175346402,-0.0905387272288978,-0.0309142828695804,0.0408323264410882,-0.2339344045306231,0.179760272153225,0.0773512175892498,2.130242462598362,-2.18576156924532,2.1744647486231647,-0.2514854396874405,0.2138446977125654,0.0651197861262004,2.795871921356928,-2.062493287530877,1.871191000926957,-0.24832534621365,11.040072217133456,-1.0983435218255466,0.3626191841441327,-0.5986538584232942
