t,x,y,z,roll,pitch,yaw,v_x,v_y,v_z,ref_x,ref_y,ref_z,ref_v_x,ref_v_y,ref_v_z,a_com,a_x,a_y,a_z,thrust,wind_x,wind_y,wind_z
0.0,0.699761203918127,0.5559213959658391,2.079563653479466,0.020768199486179,0.0994375104898796,0.041438308294448,0.0002142561981854,-0.0012301066509835,-0.0005436351732839,0.6997743618452932,0.555786573707763,2.0795449638669927,-0.0996196444894989,-0.1036447062745131,-0.1006024426894432,0.0680919836119932,0.0107128099092729,-0.0615053325491785,-0.0271817586641977,10.258743870384931,-0.9408204957799904,0.2599008246759811,-0.8777660375269025
0.02,0.6999386531064062,0.5561826071950015,2.079449470266556,0.0289386341342723,0.0930474622068727,0.0418507346513457,0.0161014094851361,0.0216021612326977,-0.0109114130765433,0.6997743618452932,0.555786573707763,2.0795449638669927,-0.0996196444894989,-0.1036447062745131,-0.1006024426894432,1.484254791912904,0.794357664347535,1.1416133941840658,-0.518388895162969,9.647269263144151,-0.9531613732453248,0.2579941846223472,-0.8617192876841484
0.04,0.7003467805146055,0.556631541132603,2.0790705891434347,0.0426796330012132,0.0773242242881112,0.0422040994524392,0.0247090962296173,0.0239223945638328,-0.0283839058365549,0.6997743618452932,0.555786573707763,2.0795449638669927,-0.0996196444894989,-0.1036447062745131,-0.1006024426894432,0.9807697959392472,0.4303843372240608,0.1160116665567562,-0.873624638000579,9.647269263144151,-0.9566212012519294,0.2473112737045453,-0.858529606644742
0.06,0.7008401733463921,0.5570721840531866,2.0782933798927514,0.057533055715057,0.0548246115072283,0.042009564137575,0.0230980236926972,0.0196036003727497,-0.0484712051573016,0.6987781654003982,0.5547501266450179,2.078538939440098,-0.1196196447875221,-0.1236447065725363,-0.1206024429874664,1.0304697132684475,-0.0805536268460067,-0.2159397095541536,-1.0043649660373355,9.176534813746002,-0.9669892757480618,0.2327777626690927,-0.8523574423416665
0.08,0.7011945387846046,0.5573842139153293,2.077105836464027,0.0718200586156107,0.0302047385486553,0.0412443174450613,0.0116403329465737,0.011459516759914,-0.0693454464724705,0.6967857725106082,0.5526772325195276,2.076526890586309,-0.1596196453835685,-0.1636447071685827,-0.1606024435835129,1.258311095884645,-0.5728845373061741,-0.4072041806417861,-1.043712065758444,9.080192240120596,-0.980615195376304,0.2170675389466778,-0.8450441498977698
0.1,0.7012232799582307,0.5574994795573415,2.075493977476845,0.085434178557192,0.006564116664062,0.0400986180871133,-0.0085349854814519,0.000149002227086,-0.0908745864957334,0.6947933796208182,0.5506043383940373,2.0745148417325208,-0.199619645979615,-0.2036447077646292,-0.2006024441795593,1.5799328172511105,-1.0087659214012863,-0.5655257266414011,-1.076457001163149,9.060195953277344,-0.9959922444704772,0.1988637366418645,-0.8385875082104142
0.12,0.7008104255564568,0.5573716896122445,2.073558850895731,0.0977653594480497,-0.0130816314838891,0.0388755498984464,-0.0339697771002926,-0.0132976218104665,-0.1118132016211141,0.6908009867012259,0.5465314442387448,2.070502792848929,-0.2396196465756614,-0.2436447083606756,-0.2406024447756058,1.7791612673321344,-1.2717395809420349,-0.6723312018776304,-1.0469307562690309,9.076318788848766,-1.0112313769565315,0.1801175744521213,-0.8333031893314119
0.14,0.6998080444410638,0.556934096314299,2.0710822923711008,0.1101370241438207,-0.0297942005253935,0.0376480707026464,-0.0650037215071944,-0.0300448056174333,-0.1348202728764403,0.6868085937816336,0.5424585500834521,2.066490743965338,-0.2796196471717079,-0.2836447089567221,-0.2806024453716523,2.1052904779760566,-1.5516972203450896,-0.8373591903483374,-1.150353562766314,9.111471968107251,-1.024717238151453,0.1609860340275647,-0.8308250705835025
0.16,0.6981428861002915,0.5561343658490704,2.068138620487346,0.1219009381223713,-0.0417938799159393,0.0366771963464455,-0.0996898582061695,-0.0493582709306511,-0.1584330719554998,0.6818162008471402,0.5373856559132584,2.061478695066846,-0.3196196477677543,-0.3236447095527686,-0.3206024459676987,2.30960077819354,-1.7343068349487518,-0.9656732656608936,-1.1806399539529708,9.1156092580145,-1.034953274605582,0.1415044016834996,-0.8328612041774593
0.18,0.6958927526788861,0.5549936163441102,2.064901602488125,0.1325237241037253,-0.0483852268364967,0.0361678122058232,-0.1353301591922981,-0.0699745581203127,-0.1811654182808048,0.6758238078977455,0.5313127617281636,2.0554666461534525,-0.3596196483638008,-0.363644710148815,-0.3606024465637451,2.3516068556000462,-1.7820150493064324,-1.0308143594830794,-1.1366173162652495,9.194016703213038,-1.0409760431787,0.1251820980270808,-0.8366707208305232
