Wall time,Step,Reward
1715281813,77184,-208.4246063
1715281847,77312,-208.1484985
1715282014,77952,-205.4019623
1715282084,78208,-206.365448
1715282187,78592,-204.177887
1715282222,78720,-204.7522736
1715282285,78976,-203.349884
1715282358,79232,-204.2892151
1715282430,79488,-200.2461395
1715282493,79744,-200.2179718
1715282525,79872,-201.1572571
1715282628,80256,-198.7703857
1715282692,80512,-198.2962646
1715282723,80640,-199.0381622
1715282859,81152,-198.8146515
1715283000,81664,-195.2028351
1715283101,82048,-192.7317657
1715283136,82176,-193.5019379
1715283167,82304,-194.4075317
1715283202,82432,-194.1325378
1715283233,82560,-193.9826508
1715283397,83200,-189.6762543
1715283464,83456,-188.6008759
1715283498,83584,-189.3077545
1715283530,83712,-188.1433258
1715283561,83840,-187.4596405
1715283593,83968,-187.4322205
1715283697,84352,-190.8680573
1715283760,84608,-192.0059662
1715283996,85504,-192.4358215
1715284091,85888,-191.406311
1715284255,86528,-194.5551758
1715284287,86656,-195.3410187
1715284318,86784,-195.2497406
1715284416,87168,-197.7837677
1715284482,87424,-198.831192
1715284514,87552,-197.6337128
1715284546,87680,-197.1792145
1715284646,88064,-195.1472321
1715284814,88704,-195.4068298
1715284877,88960,-195.1468201
1715284943,89216,-195.0175171
1715284975,89344,-194.8655243
1715285041,89600,-193.0273743
1715285139,89984,-190.2977905
1715285173,90112,-189.7720642
1715285236,90368,-189.4173431
1715285366,90880,-185.9931641
1715285400,91008,-184.6644592
1715285467,91264,-183.1489563
1715285562,91648,-180.1604919
1715285631,91904,-179.8410797
1715285729,92288,-177.4615021
1715285760,92416,-177.3237
1715285823,92672,-177.4087219
1715285887,92928,-176.7997437
1715285918,93056,-177.7155304
1715285987,93312,-177.7151947
1715286022,93440,-180.2353668
1715286085,93696,-182.7579346
1715286117,93824,-182.2559814
1715286148,93952,-181.3777771
1715286312,94592,-182.7976837
1715286451,95104,-185.6225586
1715286486,95232,-185.7854919
1715286520,95360,-183.8947601
1715286920,96896,-188.9764252
1715286987,97152,-193.4030151
1715287182,97920,-194.755188
1715287214,98048,-192.9870453
1715287312,98432,-194.4163208
1715287343,98560,-193.3214417
1715287441,98944,-190.3156281
1715287536,99328,-190.8167419
1715287568,99456,-190.9459229
1715287631,99712,-192.1610107
1715287662,99840,-191.4347839
1715287697,99968,-188.6199341
1715287729,100096,-187.6046753
1715287760,100224,-186.9685974
1715287953,100992,-186.8271637
1715288051,101376,-188.1405182
1715288310,102400,-183.3412018
1715288468,103040,-179.7791443
1715288505,103168,-179.520401
1715288537,103296,-178.1166077
1715288568,103424,-176.3923645
1715288663,103808,-174.3138733
1715288928,104832,-170.9174042
1715288960,104960,-171.2373352
1715289222,105984,-172.4967499
1715289256,106112,-173.0457306
1715289386,106624,-176.4485168
1715289417,106752,-175.9157562
1715289480,107008,-176.8149109
1715289512,107136,-177.7805176
1715289544,107264,-177.6790314
1715289607,107520,-176.5830841
1715289639,107648,-175.7374725
1715289742,108032,-174.1405334
1715289806,108288,-173.2992706
1715289964,108928,-173.1154633
1715289995,109056,-172.4820557
1715290093,109440,-173.9163666
1715290191,109824,-173.1804657
1715290286,110208,-171.6399536
1715290349,110464,-172.1615295
1715290444,110848,-171.6259766
1715290475,110976,-171.3297882
1715290605,111488,-165.7138824
1715290636,111616,-164.6839142
1715291059,113280,-161.2915039
1715291091,113408,-161.7695618
1715291125,113536,-162.4011688
1715291252,114048,-163.0922089
1715291315,114304,-162.6573181
1715291413,114688,-162.9500275
1715291476,114944,-164.739502
1715291508,115072,-165.2675171
1715291603,115456,-164.1305389
1715291634,115584,-164.1225586
1715291703,115840,-165.6516724
1715291798,116224,-165.8035278
1715291830,116352,-166.7315979
1715291896,116608,-165.6809387
1715291928,116736,-165.4816895
1715292022,117120,-166.8866882
1715292152,117632,-169.5213776
1715292184,117760,-169.9253235
1715292247,118016,-168.7996674
1715292310,118272,-167.5860138
1715292436,118784,-163.8248596
1715292468,118912,-163.1085663
1715292534,119168,-162.7958221
1715292566,119296,-162.8309479
1715292597,119424,-161.5613098
1715292629,119552,-160.7590179
1715292695,119808,-160.1818085
1715292825,120320,-162.414505
1715292894,120576,-161.644043
1715292925,120704,-161.6391907
1715293026,121088,-160.1255188
1715293153,121600,-159.7747192
1715293248,121984,-158.2154388
1715293345,122368,-158.0952759
1715293377,122496,-158.8071899
1715293503,123008,-156.3565521
1715293567,123264,-155.507431
1715293598,123392,-155.8818054
1715293664,123648,-157.4170532
1715293728,123904,-157.026886
1715293759,124032,-156.8249817
1715293854,124416,-156.0812073
1715294012,125056,-154.622879
1715294075,125312,-154.0653687
1715294107,125440,-153.9547424
1715294205,125824,-152.5405731
1715294334,126336,-149.7566986
1715294461,126848,-145.5435028
1715294524,127104,-145.2239075
1715294587,127360,-145.8229065
1715294650,127616,-144.2497101
1715294717,127872,-142.3210449
1715294748,128000,-142.5524292
1715294843,128384,-143.5122681
1715294875,128512,-143.3692169
1715294906,128640,-142.3821106
1715294972,128896,-144.9199371
1715295130,129536,-142.5929718
1715295200,129792,-139.7523499
1715295263,130048,-139.9232483
1715295329,130304,-140.3338623
1715295487,130944,-140.8455963
1715295617,131456,-142.2753601
1715295680,131712,-141.6714935
1715295714,131840,-141.8679352
1715295904,132608,-142.4414978
1715295936,132736,-142.4136505
1715295967,132864,-142.8231659
1715295999,132992,-143.6168518
1715296030,133120,-143.5696259
1715296157,133632,-145.4442596
1715296252,134016,-147.9108734
1715296447,134784,-144.2267151
1715296479,134912,-143.8031464
1715296574,135296,-144.1966248
1715296637,135552,-144.4895477
1715296669,135680,-144.6517487
1715296700,135808,-144.9029846
1715296763,136064,-144.7303162
1715296858,136448,-143.484314
1715296921,136704,-143.6343689
1715296988,136960,-143.9913788
1715297022,137088,-144.9121246
1715297054,137216,-144.7146606
1715297085,137344,-145.2464752
1715297120,137472,-145.6203613
1715297152,137600,-146.2746887
1715297246,137984,-145.9261322
1715297278,138112,-145.593689
1715297341,138368,-145.4861145
1715297373,138496,-146.4243011
1715297405,138624,-146.24086
1715297499,139008,-145.9218445
1715297531,139136,-145.310791
1715297563,139264,-145.6316528
1715297689,139776,-143.9825439
1715297910,140672,-142.718811
1715297973,140928,-143.2097168
1715298037,141184,-142.9003143
1715298071,141312,-141.9917908
1715298103,141440,-141.883728
1715298198,141824,-140.608429
1715298261,142080,-140.74823
1715298324,142336,-140.7892761
1715298356,142464,-140.7159119
1715298419,142720,-140.3099518
1715298580,143360,-137.8502655
1715298646,143616,-137.0591431
1715298678,143744,-136.2589874
1715298773,144128,-134.3305817
1715298804,144256,-134.3458252
1715298867,144512,-134.4221649
1715298899,144640,-134.4197235
1715298962,144896,-133.9086304
1715298994,145024,-133.9209137
1715299060,145280,-133.7504272
1715299092,145408,-133.4525146
1715299123,145536,-133.0832672
1715299224,145920,-133.0191345
1715299319,146304,-133.9600372
1715299448,146816,-133.173172
1715299515,147072,-132.5129395
1715299578,147328,-132.9957581
1715299609,147456,-133.547821
1715299641,147584,-133.3407745
1715299673,147712,-133.4631805
1715299894,148608,-132.3444214
1715299957,148864,-133.2245941
1715300020,149120,-132.649292
1715300115,149504,-132.2797699
1715300308,150272,-132.7785034
1715300339,150400,-132.7852783
1715300403,150656,-132.5106659
1715300434,150784,-133.321579
1715300466,150912,-132.8830414
1715300592,151424,-133.8199615
1715300655,151680,-133.2496338
1715300722,151936,-133.3202209
1715300785,152192,-133.2813568
1715300816,152320,-133.1384125
1715300848,152448,-132.7842865
1715300943,152832,-130.5540009
1715300975,152960,-130.2342987
1715301006,153088,-130.3589935
1715301072,153344,-130.7850952
1715301107,153472,-130.2973633
1715301202,153856,-130.1952057
1715301331,154368,-131.283432
1715301363,154496,-131.8114929
1715301394,154624,-131.3641815
1715301458,154880,-130.7567596
1715301584,155392,-130.2906494
1715301616,155520,-130.0667419
1715301742,156032,-129.9970703
1715301906,156672,-130.0317383
1715301969,156928,-129.3366394
1715302099,157440,-129.3029938
1715302194,157824,-130.0492096
1715302225,157952,-130.2239838
1715302386,158592,-131.8397217
1715302449,158848,-132.945282
1715302544,159232,-133.2186432
1715302576,159360,-133.3351593
1715302642,159616,-134.8384247
1715302737,160000,-135.1539764
1715302769,160128,-134.9262695
1715302800,160256,-134.8370667
1715302832,160384,-133.8581238
1715302895,160640,-133.3366547
1715302958,160896,-133.362442
1715302990,161024,-133.6332703
1715303088,161408,-133.5411682
1715303119,161536,-133.0079346
1715303312,162304,-131.4884338
1715303438,162816,-131.9740295
1715303596,163456,-132.2145996
1715303628,163584,-132.2589417
1715303660,163712,-131.6800537
1715303789,164224,-129.2756958
1715303884,164608,-127.7576065
1715304048,165248,-128.8212891
1715304143,165632,-126.3904266
1715304301,166272,-125.3277664
1715304332,166400,-125.3807449
1715304427,166784,-125.7092133
1715304554,167296,-125.0671997
1715304680,167808,-125.3635712
1715304838,168448,-125.8910446
1715304996,169088,-124.1797562
1715305059,169344,-123.0931168
1715305157,169728,-121.9351425
1715305189,169856,-121.9220886
1715305252,170112,-122.601387
1715305473,171008,-123.3021088
1715305758,172160,-122.8598709
1715305789,172288,-123.8790588
1715305852,172544,-124.1384888
1715305884,172672,-123.8780823
1715305979,173056,-124.044426
1715306010,173184,-124.7115021
1715306074,173440,-125.1401749
1715306200,173952,-124.5131149
1715306263,174208,-124.0790176
1715306393,174720,-123.8828354
1715306424,174848,-123.8940735
1715306456,174976,-123.1974258
1715306488,175104,-122.8381958
1715306519,175232,-122.9642868
1715306646,175744,-124.1341782
1715306740,176128,-123.9157562
1715306772,176256,-123.1998978
1715306898,176768,-120.9057388
1715307065,177408,-120.4001083
1715307097,177536,-121.0481033
1715307224,178048,-118.8012695
1715307318,178432,-117.6368408
1715307445,178944,-116.5663986
1715308045,181376,-115.2366791
1715308077,181504,-114.6934204
1715308203,182016,-115.3801651
1715308519,183296,-117.2688293
1715308551,183424,-116.8788528
1715308677,183936,-118.379921
1715308741,184192,-118.6046982
1715308772,184320,-119.140831
1715308807,184448,-119.6549377
1715308838,184576,-120.2444611
1715308933,184960,-119.6922379
1715309028,185344,-119.075592
1715309091,185600,-119.4413834
1715309155,185856,-118.228241
1715309186,185984,-118.5744324
1715309249,186240,-118.6411896
1715309281,186368,-119.2580185
1715309344,186624,-119.9482727
1715309376,186752,-119.9185791
1715309407,186880,-119.5834579
1715309439,187008,-120.1590652
1715309471,187136,-120.9794617
1715309534,187392,-121.3434982
1715309755,188288,-120.1519547
1715309850,188672,-120.9853668
1715309882,188800,-120.8150406
1715309945,189056,-121.0532532
1715310166,189952,-119.5807419
1715310292,190464,-120.0085297
1715310359,190720,-119.774971
1715310390,190848,-119.231575
1715310485,191232,-121.0530624
1715310517,191360,-120.7065277
1715310643,191872,-120.531929
1715310675,192000,-121.0712662
1715310706,192128,-120.9712296
1715310770,192384,-121.0158997
1715310994,193280,-120.1489334
1715311025,193408,-119.6772003
1715311057,193536,-119.1428604
1715311120,193792,-118.5128632
1715311183,194048,-118.5131378
1715311215,194176,-118.7295074
1715311436,195072,-118.753891
1715311594,195712,-118.0508652
1715311784,196480,-116.0902023
1715311879,196864,-116.0597
1715311910,196992,-115.6222916
1715312005,197376,-115.0467148
1715312226,198272,-113.9908142
1715312321,198656,-114.8106079
1715312356,198784,-114.9840012
1715312387,198912,-115.4268646
1715312672,200064,-115.3242416
1715312767,200448,-114.2489624
1715312798,200576,-113.503685
1715312862,200832,-114.4401627
1715312925,201088,-114.4241028
1715312956,201216,-114.1658859
1715312988,201344,-114.1788788
1715313020,201472,-114.4209595
1715313114,201856,-114.8495407
1715313178,202112,-114.4368744
1715313241,202368,-114.3851242
1715313272,202496,-114.4358597
1715313304,202624,-114.647728
1715313402,203008,-114.1185074
1715313560,203648,-113.1442719
1715313718,204288,-112.4421082
1715313750,204416,-112.3233261
1715313781,204544,-112.2716751
1715313908,205056,-110.5629272
1715313939,205184,-110.2930603
1715313971,205312,-110.1025925
1715314224,206336,-109.8122482
1715314287,206592,-109.926796
1715314318,206720,-110.462944
1715314382,206976,-110.39431
1715314571,207744,-111.4308777
1715314635,208000,-112.1799469
1715314729,208384,-113.4880524
1715314856,208896,-113.8327866
1715314982,209408,-115.9653473
1715315045,209664,-117.1765289
1715315143,210048,-118.7158051
1715315175,210176,-119.3570557
1715315333,210816,-123.1435623
1715315365,210944,-124.1518097
1715315428,211200,-125.8012009
1715315491,211456,-127.1672592
1715315523,211584,-127.6788864
1715315554,211712,-127.8517456
1715315586,211840,-128.5640869
1715315649,212096,-129.5020905
1715315712,212352,-130.52388
1715315839,212864,-131.0735321
1715315902,213120,-131.3087463
1715315965,213376,-132.3349762
1715316060,213760,-132.9058838
1715316091,213888,-132.7446899
1715316218,214400,-131.1049347
1715316313,214784,-130.6021118
1715316379,215040,-130.2269592
1715316411,215168,-129.5282288
1715316474,215424,-128.4216003
1715316569,215808,-126.6702194
1715316600,215936,-125.8867722
1715316632,216064,-126.1435471
1715316663,216192,-126.0219269
1715316824,216832,-123.2832565
1715316856,216960,-122.430275
1715316888,217088,-121.952095
1715317014,217600,-118.1001968
1715317046,217728,-116.9339066
1715317109,217984,-116.0555191
1715317172,218240,-114.1445084
1715317267,218624,-113.0990219
1715317330,218880,-111.4803162
1715317362,219008,-111.5830994
1715317393,219136,-111.9676895
1715317425,219264,-111.9871826
1715317615,220032,-110.5569229
1715317741,220544,-110.1427917
1715317773,220672,-109.8642349
1715317804,220800,-109.7399673
1715317836,220928,-109.3780441
1715317994,221568,-110.5563049
1715318247,222592,-109.7368088
1715318278,222720,-109.8926239
1715318405,223232,-107.9487534
1715318468,223488,-108.2797012
1715318563,223872,-108.5178604
1715318594,224000,-108.1407928
1715318626,224128,-108.6741943
1715318658,224256,-108.6440125
1715318724,224512,-108.8797226
1715318755,224640,-109.058342
1715318850,225024,-108.907402
1715319008,225664,-107.1551743
1715319040,225792,-107.2474365
1715319103,226048,-107.2306671
1715319198,226432,-106.7568665
1715319419,227328,-107.3839111
1715319451,227456,-107.4405594
1715319482,227584,-107.3407974
1715319577,227968,-107.0315475
1715319704,228480,-106.3020782
1715319735,228608,-106.459343
1715319767,228736,-106.1441422
1715319862,229120,-106.7951431
1715319893,229248,-106.4516296
1715319957,229504,-106.7400284
1715320020,229760,-107.1616974
1715320083,230016,-107.2687607
1715320209,230528,-109.4374847
1715320273,230784,-110.2405472
1715320462,231552,-110.8929749
1715320525,231808,-112.0708923
1715320652,232320,-113.1398239
1715320810,232960,-114.3239822
1715320939,233472,-114.4843292
1715321034,233856,-114.4134598
1715321066,233984,-114.125206
1715321129,234240,-113.5486755
1715321161,234368,-113.4140701
1715321224,234624,-113.1709671
1715321255,234752,-112.3228607
1715321287,234880,-112.4630966
1715321350,235136,-112.7382126
1715321382,235264,-112.7865143
1715321413,235392,-112.2812576
1715321635,236288,-111.4679184
1715321666,236416,-112.0115051
1715321698,236544,-112.1420822
1715321730,236672,-112.2201614
1715321824,237056,-110.8715515
1715322109,238208,-108.2501602
1715322235,238720,-106.3587799
1715322267,238848,-105.9330673
1715322298,238976,-105.6515274
1715322333,239104,-105.4395523
1715322459,239616,-105.0861664
1715322491,239744,-104.4788666
1715322554,240000,-104.9523163
1715322586,240128,-105.1797485
1715322649,240384,-105.5186081
1715322744,240768,-106.9119568
1715322839,241152,-107.586235
1715322870,241280,-107.5025177
1715322934,241536,-107.5456924
1715322997,241792,-108.4404831
1715323060,242048,-109.1206589
1715323218,242688,-109.9777985
1715323344,243200,-109.2004471
1715323439,243584,-109.3769989
1715323566,244096,-111.6613922
1715323629,244352,-112.5810852
1715323661,244480,-113.1113434
1715323692,244608,-112.8632584
1715323787,244992,-113.7607956
1715323945,245632,-113.5706863
1715324135,246400,-113.1925201
1715324166,246528,-113.1711197
1715324198,246656,-112.9628983
1715324293,247040,-112.0547638
1715324388,247424,-111.4870377
1715324485,247808,-111.2228165
1715324517,247936,-110.5686264
1715324643,248448,-109.4342117
1715324675,248576,-109.386879
1715324707,248704,-109.4503479
1715324801,249088,-108.2605667
1715324865,249344,-107.6605835
1715324959,249728,-108.3411484
1715324991,249856,-108.2734299
1715325054,250112,-107.6555786
1715325149,250496,-104.5693741
1715325276,251008,-104.5546188
1715325307,251136,-104.1689911
1715325339,251264,-104.1624298
1715325370,251392,-103.4601288
1715325402,251520,-103.5424957
1715325465,251776,-103.9755402
1715325497,251904,-104.760437
1715325528,252032,-104.9187088
1715325560,252160,-104.8674927
1715325750,252928,-105.604332
1715325813,253184,-105.4369583
1715325876,253440,-104.9872284
1715325908,253568,-104.9784622
1715325939,253696,-105.080574
1715325971,253824,-105.3492126
1715326002,253952,-105.295105
1715326066,254208,-105.4030228
1715326129,254464,-105.4591751
1715326161,254592,-105.5830765
1715326255,254976,-105.4031677
1715326287,255104,-105.0182571
1715326382,255488,-104.8779755
1715327045,258176,-106.9149246
1715327077,258304,-106.431427
1715327204,258816,-105.3014984
1715327235,258944,-105.7937698
1715327267,259072,-105.8220444
1715327330,259328,-105.5685272
1715327362,259456,-105.2870636
1715327425,259712,-105.9148026
1715327520,260096,-106.2488785
1715327551,260224,-106.0292282
1715327614,260480,-106.4574051
1715327646,260608,-106.4663544
1715327678,260736,-107.1005325
1715327804,261248,-108.4473648
1715327836,261376,-108.2750168
1715327899,261632,-108.7862091
1715327930,261760,-108.5343246
1715328025,262144,-109.7887268
1715328089,262400,-109.8170624
1715328247,263040,-110.8388596
1715328278,263168,-110.9647675
1715328313,263296,-111.794487
1715328347,263424,-112.1678238
1715328663,264704,-115.8881226
1715328695,264832,-115.8097305
1715328758,265088,-116.5465469
1715328885,265600,-118.5982819
1715329011,266112,-119.6567078
1715329043,266240,-120.3789139
1715329201,266880,-120.6791306
1715329264,267136,-120.6745682
1715329296,267264,-120.4147491
1715329359,267520,-119.8018341
1715329390,267648,-119.6358337
1715329422,267776,-119.4969406
1715329548,268288,-121.3121414
1715329612,268544,-121.2407608
1715329643,268672,-121.5216064
1715329706,268928,-120.7713928
1715329801,269312,-120.817421
1715329833,269440,-120.2558136
1715329865,269568,-119.2136688
1715329896,269696,-118.9648438
1715329991,270080,-118.0935059
1715330023,270208,-117.752182
1715330149,270720,-115.6177826
1715330181,270848,-115.3017273
1715330307,271360,-114.8015137
1715330339,271488,-115.1331329
1715330405,271744,-113.8717194
1715330436,271872,-112.6101608
1715330468,272000,-111.8094101
1715330563,272384,-110.870079
1715330784,273280,-110.0551682
1715330816,273408,-109.6931686
1715330847,273536,-110.1478806
1715330942,273920,-111.4062347
1715331069,274432,-110.4274292
1715331258,275200,-110.0699615
1715331290,275328,-109.7905197
1715331416,275840,-110.548439
1715331448,275968,-110.1731186
1715331574,276480,-110.0699692
1715331606,276608,-109.9008713
1715331638,276736,-109.7091599
1715331669,276864,-109.5361786
1715331890,277760,-106.7843781
1715332017,278272,-106.5287094
1715332080,278528,-106.7434387
1715332112,278656,-106.1895142
1715332333,279552,-105.5619812
1715332396,279808,-104.9919586
1715332459,280064,-104.1407547
1715332523,280320,-102.9716187
1715332681,280960,-101.8803482
1715332839,281600,-100.3104401
1715332902,281856,-99.73848724
1715332933,281984,-99.47092438
1715332965,282112,-99.39043427
1715333060,282496,-99.49228668
1715333155,282880,-97.95823669
1715333218,283136,-98.37310791
1715333249,283264,-98.18508911
1715333313,283520,-99.00387573
1715333344,283648,-99.01302338
1715333376,283776,-100.5642242
1715333534,284416,-100.3830109
1715333566,284544,-100.2124176
1715333597,284672,-100.6636658
1715333660,284928,-100.4712906
1715333724,285184,-100.3570328
1715333913,285952,-100.5527573
1715334008,286336,-100.9052353
1715334103,286720,-101.1248093
1715334198,287104,-101.3741531
1715334261,287360,-101.5052643
1715334577,288640,-102.3637924
1715334672,289024,-101.9918823
1715334703,289152,-102.2260208
1715334893,289920,-102.1598892
1715334956,290176,-102.1753769
1715334988,290304,-102.2541428
1715335209,291200,-104.1248856
1715335272,291456,-105.4334259
1715335399,291968,-107.29039
1715335430,292096,-107.6277618
1715335557,292608,-108.6138687
1715335746,293376,-110.0055313
1715335778,293504,-110.061203
1715335810,293632,-110.4046707
1715336034,294528,-109.9454346
1715336192,295168,-109.4774704
1715336223,295296,-109.7022018
1715336255,295424,-109.7918777
1715336318,295680,-109.9250717
1715336382,295936,-109.4751434
1715336508,296448,-107.8469467
1715336540,296576,-108.0713882
1715336634,296960,-106.5105972
1715336792,297600,-103.723793
1715336982,298368,-99.94468689
1715337045,298624,-98.86496735
1715337140,299008,-96.64406586
1715337298,299648,-93.52113342
1715337361,299904,-93.3229599
1715337393,300032,-93.17447662
1715337425,300160,-92.61678314
1715337488,300416,-91.80665588
1715337519,300544,-91.2959671
1715337551,300672,-90.95426941
1715337646,301056,-89.37349701
1715337677,301184,-88.93091583
1715337709,301312,-89.29707336
1715337835,301824,-88.35405731
1715337899,302080,-87.65625
1715337993,302464,-87.63261414
1715338088,302848,-87.81681824
1715338183,303232,-87.18539429
1715338278,303616,-87.43093872
1715338341,303872,-88.32070923
1715338499,304512,-87.93063354
1715338689,305280,-88.55545807
1715338847,305920,-88.4213028
1715338910,306176,-88.81064606
1715338973,306432,-88.71413422
1715339005,306560,-88.70753479
1715339037,306688,-88.75571442
1715339068,306816,-88.98718262
1715339100,306944,-89.05722809
1715339131,307072,-89.30670929
1715339226,307456,-90.89736176
1715339447,308352,-91.74647522
1715339542,308736,-91.66536713
1715339574,308864,-92.11143494
1715339669,309248,-92.08097076
1715339795,309760,-91.9200058
1715340080,310912,-94.8269043
1715340174,311296,-96.11118317
1715340301,311808,-95.98587036
1715340332,311936,-96.29667664
1715340396,312192,-96.10639191
1715340427,312320,-96.28884125
1715340490,312576,-96.1079483
1715340522,312704,-96.40420532
1715340712,313472,-95.93603516
1715340901,314240,-93.96086121
1715341028,314752,-93.5304184
1715341059,314880,-93.73970795
1715341154,315264,-94.33724976
1715341217,315520,-94.2603302
1715341249,315648,-94.62800598
1715341312,315904,-95.04575348
1715341375,316160,-95.59690857
1715341502,316672,-93.42900848
1715341565,316928,-92.7616806
1715341628,317184,-91.5831604
1715341850,318080,-92.45783997
1715341881,318208,-92.43419647
1715342008,318720,-92.69935608
1715342134,319232,-92.32054901
1715342229,319616,-91.72208405
1715342292,319872,-92.08097839
1715342324,320000,-92.03348541
1715346926,320128,-94.53620911
1715346958,320256,-88.69881439
1715346990,320384,-87.89139557
1715347021,320512,-89.09036255
1715347053,320640,-93.66861725
1715347085,320768,-91.32682037
1715347116,320896,-94.171875
1715347148,321024,-92.7587738
1715347179,321152,-92.41442108
1715347211,321280,-93.77996826
1715347243,321408,-92.12792206
1715347274,321536,-92.41415405
1715347306,321664,-92.79436493
1715347337,321792,-92.36121368
1715347369,321920,-92.12253571
1715347401,322048,-91.98271179
1715347432,322176,-92.54682922
1715347464,322304,-91.75713348
1715347495,322432,-91.45436859
1715347527,322560,-90.4430542
1715347559,322688,-90.39188385
1715347590,322816,-91.38612366
1715347622,322944,-91.1734848
1715347653,323072,-91.63147736
1715347685,323200,-91.0342865
1715347717,323328,-91.20452118
1715347748,323456,-91.48540497
1715347780,323584,-91.92681885
1715347811,323712,-92.15564728
1715347843,323840,-91.97798157
1715347875,323968,-92.44788361
1715347906,324096,-92.10447693
1715347938,324224,-91.90354919
1715347970,324352,-91.34270477
1715348001,324480,-91.51779938
1715348033,324608,-91.66629028
1715348064,324736,-91.68210602
1715348096,324864,-91.33706665
1715348128,324992,-91.85255432
1715348159,325120,-91.5941391
1715348191,325248,-91.12041473
1715348222,325376,-91.23132324
1715348254,325504,-91.01261139
1715348286,325632,-90.50805664
1715348317,325760,-90.37921143
1715348349,325888,-90.44911957
1715348380,326016,-90.10565948
1715348412,326144,-90.15145874
1715348444,326272,-89.82758331
1715348475,326400,-90.01344299
1715348507,326528,-90.10316467
1715348538,326656,-89.91047668
1715348570,326784,-90.1281662
1715348602,326912,-90.10400391
1715348633,327040,-89.84763336
1715348665,327168,-90.1395874
1715348696,327296,-89.99827576
1715348728,327424,-90.27959442
1715348760,327552,-89.96628571
1715348791,327680,-89.78320313
1715348823,327808,-89.7874527
1715348855,327936,-89.6520462
1715348886,328064,-89.33394623
1715348918,328192,-89.65286255
1715348949,328320,-89.85534668
1715348981,328448,-89.62030792
1715349013,328576,-89.45661163
1715349044,328704,-89.34474945
1715349076,328832,-89.65626526
1715349107,328960,-90.10689545
1715349139,329088,-90.44445038
1715349171,329216,-89.59344482
1715349202,329344,-89.7044754
1715349234,329472,-88.97438812
1715349265,329600,-88.92082977
1715349297,329728,-88.6003418
1715349329,329856,-88.36774445
1715349360,329984,-88.03163147
1715349392,330112,-87.44646454
1715349423,330240,-87.25452423
1715349455,330368,-87.14096069
1715349487,330496,-87.0761261
1715349518,330624,-86.60569
1715349550,330752,-86.8917923
1715349581,330880,-86.6160202
1715349613,331008,-86.72568512
1715349645,331136,-86.81571198
1715349676,331264,-87.35173798
1715349708,331392,-87.0324707
1715349740,331520,-87.10570526
1715349771,331648,-87.06652069
1715349803,331776,-86.56362915
1715349834,331904,-86.66760254
1715349866,332032,-87.17258453
1715349898,332160,-87.21843719
1715349929,332288,-87.14855957
1715349961,332416,-87.52250671
1715349992,332544,-87.38542175
1715350024,332672,-88.12786102
1715350056,332800,-88.02397919
1715350087,332928,-87.85321808
1715350119,333056,-88.24911499
1715350150,333184,-87.84626007
1715350182,333312,-87.99159241
1715350214,333440,-87.7703476
1715350245,333568,-87.79639435
1715350277,333696,-87.6714859
1715350308,333824,-87.60249329
1715350340,333952,-88.60766602
1715350372,334080,-88.66348267
1715350403,334208,-88.92591858
1715350435,334336,-88.82807159
1715350466,334464,-89.01230621
1715350498,334592,-88.87413025
1715350530,334720,-88.57736206
1715350564,334848,-88.51311493
1715350596,334976,-88.37858582
1715350628,335104,-89.19138336
1715350659,335232,-88.61312103
1715350691,335360,-88.49365997
1715350722,335488,-88.8633728
1715350754,335616,-88.95672607
1715350786,335744,-89.48564148
1715350817,335872,-90.12152863
1715350849,336000,-90.26275635
1715350880,336128,-90.26117706
1715350912,336256,-90.24378967
1715350944,336384,-90.19260406
1715350975,336512,-90.51203918
1715351007,336640,-91.04268646
1715351038,336768,-90.56975555
1715351070,336896,-91.02075195
1715351102,337024,-91.26296997
1715351133,337152,-91.07992554
1715351165,337280,-90.6275177
1715351196,337408,-90.50827789
1715351228,337536,-90.62901306
1715351260,337664,-89.80343628
1715351291,337792,-89.55110931
1715351323,337920,-89.48043823
1715351354,338048,-89.50073242
1715351386,338176,-89.69219208
1715351418,338304,-89.9029541
1715351449,338432,-89.26199341
1715351481,338560,-89.4569931
1715351513,338688,-88.86557007
1715351544,338816,-89.05950928
1715351576,338944,-88.69078064
1715351607,339072,-88.1203537
1715351639,339200,-88.64007568
1715351671,339328,-88.14662933
1715351702,339456,-87.78675079
1715351734,339584,-87.4699173
1715351765,339712,-87.59172058
1715351797,339840,-86.98586273
1715351829,339968,-86.64755249
1715351860,340096,-85.91893005
1715351892,340224,-85.05037689
1715351923,340352,-84.15840912
1715351955,340480,-83.98471069
1715351987,340608,-83.9517746
1715352018,340736,-83.56398773
1715352050,340864,-83.21846008
1715352081,340992,-83.0861969
1715352113,341120,-82.92865753
1715352145,341248,-83.17817688
1715352176,341376,-82.75164032
1715352208,341504,-82.5172348
1715352239,341632,-82.42154694
1715352271,341760,-82.41799927
1715352303,341888,-82.12625122
1715352334,342016,-82.31027985
1715352369,342144,-82.17056274
1715352401,342272,-81.89490509
1715352432,342400,-82.20365143
1715352464,342528,-82.83436584
1715352495,342656,-83.22200012
1715352527,342784,-83.11095428
1715352559,342912,-82.57288361
1715352590,343040,-82.48223114
1715352622,343168,-82.6911087
1715352653,343296,-82.4133606
1715352685,343424,-82.33785248
1715352717,343552,-82.8946991
1715352748,343680,-83.48168945
1715352780,343808,-82.84487915
1715352811,343936,-83.03491211
