Wall time,Step,Reward
1715493596,36992,16.37720871
1715493684,37248,14.25458717
1715493905,37888,16.09780502
1715493948,38016,16.98623085
1715493995,38144,16.93345833
1715494039,38272,16.84331703
1715494391,39296,16.60227013
1715494478,39552,16.58861351
1715494521,39680,16.4967308
1715494658,40064,16.26300812
1715494833,40576,16.57188988
1715494920,40832,16.31884003
1715494967,40960,16.05957603
1715495098,41344,15.34993935
1715495185,41600,15.0439024
1715495406,42240,14.3423357
1715495493,42496,14.90263081
1715495537,42624,14.4803915
1715495755,43264,14.61904144
1715495798,43392,13.51053905
1715495889,43648,14.45048904
1715496017,44032,13.48341751
1715496110,44288,14.60410404
1715496150,44416,13.28080082
1715496328,44928,14.56536579
1715496418,45184,14.72276783
1715496505,45440,17.05286598
1715496680,45952,16.06187057
1715496854,46464,15.02179432
1715496898,46592,15.04926682
1715496942,46720,14.485816
1715496982,46848,13.07368183
1715497023,46976,12.85353279
1715497066,47104,12.46687031
1715497375,48000,12.9320631
1715497506,48384,12.28870678
1715497549,48512,13.42257595
1715497898,49536,13.73926163
1715498076,50048,14.98520565
1715498116,50176,15.22745705
1715498163,50304,14.22551537
1715498207,50432,15.57804012
1715498250,50560,15.38166523
1715498384,50944,15.8410244
1715498605,51584,19.57579422
1715498692,51840,17.89736748
1715498864,52352,18.51351547
1715498908,52480,17.63006592
1715499085,52992,15.74899387
1715499129,53120,16.7311573
1715499172,53248,16.73054886
1715499306,53632,15.61086082
1715499437,54016,15.85400677
1715499484,54144,16.12960434
1715499614,54528,16.04256821
1715499658,54656,15.25133419
1715499836,55168,15.22424316
1715500057,55808,15.62564182
1715500103,55936,16.92162895
1715500147,56064,17.05950356
1715500234,56320,17.26411629
1715500281,56448,18.14327049
1715500324,56576,17.29434204
1715500412,56832,18.37195969
1715500455,56960,17.66861534
1715500502,57088,17.59832573
1715500546,57216,18.03918076
1715500720,57728,16.21555328
1715500810,57984,15.56731319
1715500854,58112,15.78387451
1715500901,58240,15.66415119
1715500991,58496,17.29255486
1715501168,59008,18.00914192
1715501212,59136,17.33998489
1715501386,59648,17.80225563
1715501430,59776,17.90359879
1715501517,60032,16.82501793
1715501607,60288,16.98739052
1715501788,60800,17.64067841
1715501835,60928,18.38825798
1715501965,61312,19.26795959
1715502012,61440,19.6819973
1715502056,61568,20.32697296
1715502096,61696,20.14813995
1715502187,61952,20.59158707
1715502230,62080,21.37335587
1715502364,62464,20.5483799
1715502405,62592,20.06045151
1715502448,62720,18.99919891
1715502536,62976,18.29210663
1715502663,63360,16.97082329
1715502841,63872,16.26278305
1715503021,64384,19.27100182
1715503065,64512,19.32435226
1715503205,64896,21.39134979
1715503336,65280,22.52198601
1715503379,65408,23.13719559
1715503426,65536,24.05579948
1715503470,65664,24.40182304
1715503516,65792,25.42775917
1715503560,65920,24.31249809
1715503694,66304,22.72617531
1715503737,66432,21.91835022
1715503784,66560,21.32055283
1715503828,66688,21.39344215
1715503961,67072,20.56023216
1715504270,67968,19.14690781
1715504407,68352,20.34834862
1715504450,68480,20.74401665
1715504540,68736,20.62251091
1715504581,68864,19.93278313
1715504625,68992,19.76586151
1715504715,69248,20.70396423
1715504808,69504,21.71413422
1715504895,69760,22.32555008
1715504986,70016,23.54621696
1715505032,70144,23.37878418
1715505166,70528,23.48186684
1715505253,70784,23.14800072
1715505387,71168,23.35916901
1715505428,71296,22.23231316
1715505690,72064,18.36956406
1715505733,72192,18.13912773
1715505777,72320,18.67385483
1715505945,72832,13.82973194
1715506079,73216,11.65685749
1715506166,73472,12.90525055
1715506288,73856,13.56986618
1715506460,74368,11.51750946
1715506631,74880,14.3268137
1715506669,75008,12.21935844
1715506713,75136,11.69359303
1715506800,75392,13.74300003
1715506884,75648,14.25194359
1715506925,75776,13.72265148
1715506965,75904,14.03459072
1715507049,76160,14.67967606
1715507140,76416,17.64318085
1715507183,76544,17.97606277
1715507218,76672,15.79142761
1715507256,76800,14.84204388
1715507383,77184,14.11872578
1715507427,77312,15.70888042
1715507645,77952,15.24848652
1715507735,78208,15.88627529
1715507863,78592,15.92340279
1715507907,78720,15.77928543
1715507997,78976,18.95974159
1715508081,79232,18.60377693
1715508172,79488,20.43105507
1715508259,79744,21.67529869
1715508302,79872,21.54177284
1715508433,80256,21.28380775
1715508521,80512,21.20768166
1715508564,80640,20.71437645
1715508736,81152,20.12358284
1715508904,81664,19.16218758
1715509029,82048,16.16264534
1715509073,82176,15.9906702
1715509116,82304,16.62873459
1715509163,82432,16.80724716
1715509203,82560,16.61814308
1715509419,83200,15.54802227
1715509506,83456,14.44168949
1715509549,83584,16.40425873
1715509593,83712,16.33960915
1715509640,83840,16.33326721
1715509686,83968,17.00364304
1715509814,84352,18.82669449
1715509901,84608,18.67885971
1715510207,85504,19.0436573
1715510338,85888,18.13951683
1715510550,86528,15.34386063
1715510590,86656,15.69045734
1715510634,86784,15.36883354
1715510768,87168,16.79225922
1715510861,87424,19.69383812
1715510902,87552,18.85982513
1715510945,87680,18.88140678
1715511079,88064,22.14025116
1715511297,88704,24.3884182
1715511385,88960,24.66818047
1715511475,89216,25.1583786
1715511518,89344,24.31981277
1715511609,89600,24.37870789
1715511736,89984,21.39485931
1715511780,90112,19.85747337
1715511867,90368,19.84360695
1715512045,90880,20.14356232
1715512088,91008,19.9021492
1715512173,91264,17.5958004
1715512304,91648,15.56486416
1715512391,91904,16.61412621
1715512528,92288,19.07378769
1715512571,92416,19.13341522
1715512656,92672,18.4228344
1715512740,92928,14.796772
1715512783,93056,14.43939304
1715512871,93312,15.84138393
1715512917,93440,16.88388443
1715513007,93696,18.11334991
1715513054,93824,19.20219231
1715513101,93952,19.25311661
1715513319,94592,18.57349968
1715513499,95104,22.59585762
1715513543,95232,22.51822853
1715513587,95360,22.68231392
1715514128,96896,23.78904533
1715514215,97152,23.48896217
1715514480,97920,19.53750992
1715514524,98048,19.08214569
1715514651,98432,18.88866043
1715514698,98560,19.51441956
1715514832,98944,18.32645416
1715514963,99328,19.39614868
1715515009,99456,19.47013092
1715515094,99712,19.91908073
1715515140,99840,20.0785675
1715515184,99968,19.65895653
1715515228,100096,19.29385376
1715515271,100224,18.96730232
1715515536,100992,19.16141129
1715515670,101376,19.51264954
1715516031,102400,24.3563118
1715516252,103040,25.08787537
1715516296,103168,24.98186684
1715516339,103296,23.59710884
1715516383,103424,24.67454147
1715516514,103808,23.78362465
1715516869,104832,21.03445816
1715516912,104960,21.29818344
1715517270,105984,21.8615303
1715517314,106112,21.71206284
1715517491,106624,20.29152679
1715517535,106752,21.48930168
1715517622,107008,20.51364708
1715517666,107136,20.63126755
1715517712,107264,20.62084389
1715517797,107520,19.69912529
1715517840,107648,19.60746193
1715517977,108032,19.72261238
1715518064,108288,20.79319
1715518286,108928,22.92671394
1715518329,109056,22.51296425
1715518460,109440,21.13772392
1715518591,109824,22.07163811
1715518725,110208,21.79806709
1715518809,110464,19.97868919
1715518943,110848,16.78629494
1715518986,110976,17.25574112
1715519167,111488,18.54470825
1715519214,111616,19.57105637
1715519790,113280,25.78857994
1715519836,113408,25.75736427
1715519883,113536,25.4953537
1715520057,114048,24.5773716
1715520148,114304,24.65990448
1715520278,114688,25.46248245
1715520369,114944,24.90267754
1715520412,115072,25.64945984
1715520546,115456,24.61242294
1715520590,115584,22.74933624
1715520677,115840,23.17142105
1715520808,116224,23.09270096
1715520852,116352,22.69976234
1715520942,116608,23.75714493
1715520988,116736,24.88956642
1715521122,117120,23.49252319
1715521303,117632,25.86025238
1715521346,117760,25.95262527
1715521437,118016,26.21822548
1715521527,118272,28.8234024
1715521704,118784,25.03830528
1715521751,118912,25.70007706
1715521838,119168,24.45679855
1715521882,119296,22.77003098
1715521925,119424,22.78037453
1715521966,119552,21.93525696
1715522056,119808,21.41891861
1715522231,120320,15.97577381
1715522321,120576,15.72861385
1715522365,120704,15.59418774
1715522496,121088,18.6003418
1715522673,121600,20.32663345
1715522804,121984,18.60310555
1715522929,122368,19.7865696
1715522975,122496,20.07871056
1715523159,123008,21.22370148
1715523243,123264,20.93927574
1715523287,123392,21.77401352
1715523377,123648,23.19900131
1715523464,123904,23.42907524
1715523505,124032,23.23348808
1715523636,124416,24.2352581
1715523857,125056,23.21510506
1715523941,125312,22.35836411
1715523985,125440,22.22464561
1715524119,125824,21.46088409
1715524296,126336,23.48586655
1715524476,126848,24.01333809
1715524567,127104,24.77857399
1715524654,127360,26.882658
1715524741,127616,26.4568615
1715524828,127872,25.93575668
1715524872,128000,25.62502098
1715525009,128384,25.22514915
1715525053,128512,25.00749588
1715525096,128640,25.6116066
1715525180,128896,23.97360992
1715525402,129536,23.07616425
1715525489,129792,23.10567284
1715525579,130048,23.58502769
1715525666,130304,23.92383957
1715525878,130944,20.18152046
1715526053,131456,21.41079903
1715526137,131712,19.97720909
1715526175,131840,17.44713211
1715526436,132608,17.01612854
1715526480,132736,17.7583828
1715526524,132864,18.69678497
1715526567,132992,18.47906685
1715526611,133120,19.34319115
1715526782,133632,17.60526657
1715526910,134016,20.12281609
1715527166,134784,19.66837502
1715527210,134912,19.6621685
1715527337,135296,18.25878525
1715527425,135552,19.8320446
1715527471,135680,21.99019814
1715527515,135808,22.16774368
1715527605,136064,22.89652634
1715527739,136448,23.44126511
1715527829,136704,25.3585701
1715527917,136960,26.13112831
1715527963,137088,26.03381729
1715528007,137216,26.65696144
1715528047,137344,25.62878418
1715528088,137472,25.892313
1715528135,137600,25.08463287
1715528260,137984,21.08143234
1715528306,138112,20.60474205
1715528390,138368,21.82925987
1715528428,138496,19.74613762
1715528469,138624,18.70692253
1715528599,139008,18.1917305
1715528640,139136,17.63484001
1715528681,139264,15.39014912
1715528846,139776,13.38200378
1715529146,140672,14.70407867
1715529233,140928,17.30427361
1715529320,141184,16.93219376
1715529364,141312,16.27956581
1715529407,141440,18.18188477
1715529538,141824,21.37830544
1715529625,142080,21.68776894
1715529713,142336,22.58959579
1715529750,142464,21.91251564
1715529834,142720,23.17922401
1715530053,143360,19.87079811
1715530140,143616,20.32553864
1715530183,143744,19.74172783
1715530317,144128,19.66871262
1715530358,144256,18.28653908
1715530442,144512,16.40387726
1715530489,144640,18.24428177
1715530579,144896,19.46257401
1715530623,145024,20.63356781
1715530713,145280,22.53414536
1715530756,145408,21.88631821
1715530800,145536,21.51059723
1715530934,145920,20.53931236
1715531068,146304,23.14883423
1715531248,146816,25.06843948
1715531336,147072,26.00873566
1715531426,147328,25.92195129
1715531469,147456,25.74233055
1715531516,147584,25.78044128
1715531560,147712,26.02569962
1715531865,148608,22.62310028
1715531952,148864,21.14520454
1715532036,149120,19.93589211
1715532170,149504,19.57216644
1715532429,150272,19.02421188
1715532473,150400,20.56309319
1715532557,150656,20.36355972
1715532601,150784,19.58102036
1715532647,150912,20.01354027
1715532828,151424,25.16906738
1715532918,151680,24.84633255
1715533002,151936,24.90596962
1715533092,152192,25.0635128
1715533139,152320,26.35420799
1715533183,152448,27.22418404
1715533317,152832,29.15379143
1715533363,152960,30.00850105
1715533407,153088,28.16787529
1715533494,153344,27.19993401
1715533538,153472,26.60248375
1715533671,153856,25.33651352
1715533843,154368,24.14176369
1715533887,154496,22.94622612
1715533933,154624,23.02812958
1715534020,154880,22.96756363
1715534198,155392,22.38241386
1715534242,155520,23.03445053
1715534413,156032,22.70978355
1715534634,156672,23.73496246
1715534721,156928,23.10837936
1715534896,157440,22.20633316
1715535027,157824,21.26934242
1715535070,157952,21.48232651
1715535291,158592,22.60118103
1715535382,158848,21.64490128
1715535513,159232,22.36797523
1715535556,159360,21.9451828
1715535643,159616,21.78199005
1715535777,160000,22.58841896
1715535821,160128,22.34926224
1715535865,160256,20.27624893
1715535911,160384,20.29543877
1715536001,160640,21.14523697
1715536089,160896,21.45936012
1715536132,161024,21.94756889
1715536263,161408,21.78819656
1715536304,161536,22.10789871
1715536568,162304,23.48831177
1715536746,162816,23.00137329
1715536961,163456,21.51787376
1715537005,163584,20.95376205
1715537048,163712,21.98190117
1715537223,164224,20.48599052
1715537354,164608,19.65542603
1715537569,165248,19.33081245
1715537700,165632,18.44528008
1715537915,166272,19.74132156
1715537958,166400,18.66939735
1715538089,166784,19.14714622
1715538267,167296,21.94290733
1715538438,167808,23.33386803
1715538656,168448,23.72650528
1715538877,169088,24.83085632
1715538965,169344,24.49806404
1715539095,169728,24.39672089
1715539139,169856,25.01494598
1715539229,170112,23.89860725
1715539532,171008,24.29724503
1715539924,172160,23.82032585
1715539968,172288,22.86834717
1715540058,172544,23.37127876
1715540102,172672,23.81716728
1715540227,173056,22.09652901
1715540273,173184,22.79447174
1715540357,173440,23.961689
1715540532,173952,24.82826805
1715540619,174208,24.62617493
1715540794,174720,22.15011024
1715540840,174848,22.98732376
1715540884,174976,22.25217628
1715540928,175104,23.71957016
1715540971,175232,23.30702209
1715541149,175744,23.61704445
1715541286,176128,23.99676895
1715541332,176256,24.36921501
1715541510,176768,26.93564415
1715541734,177408,26.2888813
1715541774,177536,26.81228065
1715541958,178048,27.75034142
1715542089,178432,27.06734085
1715542263,178944,25.07687378
1715543101,181376,25.34229088
1715543145,181504,25.62386703
1715543316,182016,25.13866806
1715543758,183296,24.18953514
1715543805,183424,24.8153038
1715543982,183936,27.06015015
1715544070,184192,27.53557968
1715544113,184320,27.25310707
1715544157,184448,27.02665901
1715544201,184576,26.50925827
1715544331,184960,25.69876099
1715544462,185344,24.2285099
1715544550,185600,21.87258339
1715544637,185856,21.44188309
1715544680,185984,19.4436512
1715544765,186240,18.75694084
1715544808,186368,20.15494919
1715544898,186624,19.37255478
1715544942,186752,20.0114727
1715544986,186880,20.06830788
1715545029,187008,19.8186779
1715545076,187136,20.52254677
1715545163,187392,21.73539925
1715545469,188288,24.36676788
1715545602,188672,24.146698
1715545646,188800,24.053545
1715545733,189056,23.73429298
1715546045,189952,22.63290977
1715546219,190464,22.93576431
1715546306,190720,21.92796135
1715546347,190848,21.03693581
1715546478,191232,20.62187004
1715546518,191360,20.39061165
1715546693,191872,19.91959953
1715546734,192000,19.87962914
1715546780,192128,19.7610569
1715546864,192384,18.02501297
1715547176,193280,23.56824684
1715547222,193408,24.34197807
1715547266,193536,23.64383316
1715547353,193792,24.85633087
1715547440,194048,24.18677711
1715547487,194176,24.59535408
1715547792,195072,23.77905846
1715548017,195712,23.83726883
1715548278,196480,17.98298264
1715548406,196864,16.45823669
1715548453,196992,16.79952049
1715548581,197376,16.49132156
1715548892,198272,20.97475815
1715549023,198656,22.36527634
1715549066,198784,22.71570587
1715549110,198912,22.51371384
1715549503,200064,22.33847618
1715549637,200448,24.33747673
1715549680,200576,24.28532028
1715549767,200832,24.06519318
1715549858,201088,25.62825203
1715549904,201216,25.68054581
1715549948,201344,26.20896339
1715549995,201472,25.12423134
1715550131,201856,26.38013458
1715550222,202112,28.22690773
1715550312,202368,27.02470779
1715550352,202496,26.06010628
1715550396,202624,24.64550591
1715550527,203008,25.07183838
1715550748,203648,26.26209831
1715550972,204288,25.48196793
1715551016,204416,24.80447006
1715551059,204544,25.2203064
1715551240,205056,25.52607727
1715551284,205184,24.70139313
1715551327,205312,22.71766281
1715551682,206336,21.63817978
1715551766,206592,22.59273338
1715551807,206720,21.2447567
1715551894,206976,23.28532028
1715552159,207744,23.36051941
1715552243,208000,22.78267288
1715552368,208384,21.48097229
1715552552,208896,23.64090919
1715552726,209408,24.88083839
1715552813,209664,25.21080971
1715552944,210048,25.38054848
1715552985,210176,24.57943344
1715553206,210816,23.17336273
1715553249,210944,21.42162514
1715553340,211200,21.52048111
1715553427,211456,21.35680962
1715553468,211584,20.36336517
1715553511,211712,20.25320435
1715553555,211840,20.09482765
1715553645,212096,18.10522842
1715553735,212352,20.36105347
1715553907,212864,22.05035591
1715553997,213120,21.67602158
1715554087,213376,25.28638268
1715554218,213760,24.68375206
1715554265,213888,25.07293701
1715554439,214400,26.41361237
1715554570,214784,25.2820034
1715554654,215040,25.37792015
1715554701,215168,26.24360847
1715554785,215424,23.64980125
1715554919,215808,24.65788269
1715554963,215936,24.1554966
1715555009,216064,25.28904343
1715555050,216192,25.01502609
1715555268,216832,27.57337761
1715555309,216960,25.56750107
1715555349,217088,24.71708107
1715555524,217600,22.98756981
1715555567,217728,23.07883263
1715555652,217984,23.07466888
1715555739,218240,22.02628899
1715555876,218624,23.2610302
1715555963,218880,22.96251869
1715556007,219008,24.44466209
1715556053,219136,23.61143494
1715556097,219264,24.00707626
1715556359,220032,25.47212219
1715556530,220544,22.74019623
1715556574,220672,20.01226616
1715556617,220800,19.90420341
1715556661,220928,20.03490829
1715556882,221568,19.09695053
1715557231,222592,22.31585884
1715557278,222720,25.04956055
1715557449,223232,25.62106133
1715557536,223488,26.98699951
1715557670,223872,27.13752174
1715557711,224000,26.15275764
1715557754,224128,24.97158432
1715557798,224256,24.44659233
1715557885,224512,24.84056664
1715557932,224640,25.26864243
1715558060,225024,24.73098564
1715558278,225664,25.76330376
1715558324,225792,23.30579567
1715558412,226048,22.73062325
1715558540,226432,22.47305107
1715558842,227328,22.07135201
1715558886,227456,22.38710022
1715558929,227584,22.40641785
1715559057,227968,23.14694977
1715559235,228480,26.08413315
1715559281,228608,28.33297348
1715559325,228736,28.08072281
1715559459,229120,30.00907707
1715559502,229248,29.30667877
1715559589,229504,29.50846672
1715559677,229760,29.81834793
1715559761,230016,29.17492104
1715559923,230528,25.15502357
1715560008,230784,22.76004219
1715560263,231552,18.76124382
1715560348,231808,18.27642441
1715560522,232320,19.20173264
1715560737,232960,22.96845627
1715560912,233472,23.89173317
1715561043,233856,26.12327003
1715561083,233984,25.90625763
1715561167,234240,24.85542297
1715561211,234368,24.45419121
1715561292,234624,23.60012436
1715561336,234752,23.37865067
1715561377,234880,21.56811142
1715561461,235136,20.42616081
1715561501,235264,19.59436417
1715561545,235392,18.708498
1715561847,236288,15.564394
1715561888,236416,16.43687057
1715561932,236544,16.18636703
1715561978,236672,17.05752945
1715562106,237056,19.36582184
1715562499,238208,24.83740425
1715562664,238720,23.65455437
1715562708,238848,23.20979881
1715562751,238976,22.75678444
1715562792,239104,21.97186279
1715562960,239616,20.90451431
1715563004,239744,20.7178669
1715563085,240000,19.72844887
1715563129,240128,19.63653946
1715563213,240384,19.52643585
1715563344,240768,20.6961689
1715563472,241152,21.4360733
1715563512,241280,21.14001083
1715563591,241536,18.74160385
1715563675,241792,19.19258308
1715563759,242048,18.63559151
1715563971,242688,18.64799118
1715564122,243200,12.07417583
1715564244,243584,11.4071064
1715564415,244096,13.7151432
1715564499,244352,15.32747459
1715564534,244480,13.72954941
1715564578,244608,13.00760651
1715564708,244992,13.57934189
1715564920,245632,18.22444725
1715565182,246400,21.29139137
1715565226,246528,21.46493721
1715565272,246656,24.45853233
1715565406,247040,23.95810509
1715565537,247424,24.88401031
1715565665,247808,24.70938492
1715565709,247936,23.02083969
1715565883,248448,20.22906113
1715565927,248576,19.57766151
1715565970,248704,19.21142387
1715566104,249088,19.40077972
1715566191,249344,20.02540779
1715566322,249728,18.98876381
1715566366,249856,18.88542366
1715566456,250112,22.2009964
1715566581,250496,20.7671814
1715566762,251008,22.37927437
1715566808,251136,23.30770683
1715566852,251264,24.34589767
1715566898,251392,24.79084969
1715566945,251520,25.86818123
1715567035,251776,26.8678875
1715567079,251904,27.81097794
1715567123,252032,26.00593758
1715567166,252160,26.69271851
1715567431,252928,27.76206207
1715567515,253184,25.49656677
1715567599,253440,23.80653381
1715567643,253568,23.06934357
1715567684,253696,22.40773201
1715567730,253824,22.54545975
1715567774,253952,22.33899879
1715567864,254208,23.62270355
1715567951,254464,24.94091797
1715567995,254592,24.82324219
1715568129,254976,24.0949688
1715568169,255104,22.25924683
1715568300,255488,23.62477303
1715569219,258176,21.05691528
1715569263,258304,20.84383583
1715569443,258816,23.48411942
1715569487,258944,22.91127968
1715569528,259072,22.26261139
1715569615,259328,22.5894146
1715569659,259456,23.38578987
1715569746,259712,24.3747139
1715569880,260096,25.88056564
1715569920,260224,25.1711235
1715570011,260480,25.42034149
1715570054,260608,25.11070633
1715570098,260736,24.16827393
1715570272,261248,23.75811005
1715570313,261376,23.08938789
1715570397,261632,22.3052578
1715570441,261760,21.80421638
1715570572,262144,21.4475193
1715570656,262400,21.63565826
1715570874,263040,19.89504051
1715570918,263168,19.8743515
1715570961,263296,19.48453522
1715571005,263424,20.54018784
1715571438,264704,22.70249367
1715571482,264832,21.93206596
1715571572,265088,23.35936928
1715571746,265600,24.88362312
1715571921,266112,22.52728271
1715571964,266240,21.17334557
1715572177,266880,20.70702362
1715572267,267136,22.75955582
1715572307,267264,21.46716499
1715572392,267520,19.92215157
1715572435,267648,19.04670906
1715572479,267776,19.20086479
1715572653,268288,20.43556023
1715572741,268544,21.19236183
1715572781,268672,19.93272209
1715572868,268928,21.11981201
1715572993,269312,21.02968216
1715573034,269440,20.06816292
1715573078,269568,20.63577652
1715573124,269696,21.74274254
1715573249,270080,21.53162384
1715573293,270208,21.96917534
1715573461,270720,19.19577217
1715573502,270848,19.47515297
1715573670,271360,19.92193985
1715573714,271488,18.87945557
1715573798,271744,20.77490997
1715573842,271872,19.89382362
1715573885,272000,19.99707603
1715574013,272384,20.42545891
1715574312,273280,21.78943634
1715574356,273408,21.27440643
1715574400,273536,22.5691967
1715574528,273920,21.43945885
1715574699,274432,21.83554459
1715574949,275200,20.12516594
1715574992,275328,20.58990288
1715575161,275840,20.28609276
1715575198,275968,20.10912514
1715575361,276480,15.82347202
1715575402,276608,15.13665485
1715575442,276736,14.02249813
1715575486,276864,11.13144875
1715575776,277760,11.06208515
1715575945,278272,9.936515808
1715576029,278528,14.69884491
1715576072,278656,13.95718575
1715576372,279552,21.27827263
1715576456,279808,20.48660469
1715576537,280064,20.1283989
1715576619,280320,18.68562889
1715576834,280960,20.56149292
1715577049,281600,21.41158485
1715577130,281856,19.37415504
1715577174,281984,19.86674881
1715577217,282112,20.61842918
1715577345,282496,21.46034431
1715577476,282880,23.42179871
1715577560,283136,22.37730026
1715577604,283264,21.9870739
1715577688,283520,21.48161697
1715577732,283648,20.90779114
1715577772,283776,20.01641846
1715577987,284416,20.32101059
1715578031,284544,20.73492813
1715578075,284672,20.9991188
1715578162,284928,20.2746582
1715578249,285184,20.64675522
1715578505,285952,22.59939384
1715578633,286336,22.09374619
1715578764,286720,22.90221596
1715578891,287104,22.6348114
1715578976,287360,21.01893806
1715579412,288640,25.28949928
1715579543,289024,25.5893898
1715579586,289152,26.81613541
1715579848,289920,25.37691307
1715579929,290176,25.17227173
1715579976,290304,26.34480286
1715580278,291200,21.89258194
1715580365,291456,22.54501724
1715580537,291968,20.1907177
1715580587,292096,22.81378937
1715580758,292608,23.01308441
1715581020,293376,22.5526638
1715581063,293504,22.13316345
1715581107,293632,22.41104698
1715581409,294528,21.31300354
1715581630,295168,22.41317749
1715581674,295296,22.77052879
1715581715,295424,22.24001694
1715581802,295680,20.00724602
1715581892,295936,20.3054924
1715582067,296448,20.80977249
1715582107,296576,20.60103989
1715582238,296960,21.44633484
1715582456,297600,22.42045784
1715582718,298368,23.54980469
1715582805,298624,24.78552246
1715582936,299008,25.54592896
1715583151,299648,23.58972931
1715583238,299904,24.06451797
1715583282,300032,22.92147827
1715583326,300160,22.91787338
1715583407,300416,20.94583511
1715583445,300544,20.11889839
1715583488,300672,19.96220779
1715583619,301056,18.40984154
1715583663,301184,18.6799736
1715583706,301312,18.18526077
1715583881,301824,18.63363457
1715583968,302080,18.75261497
1715584102,302464,19.19667244
1715584224,302848,20.30621338
1715584355,303232,19.87273788
1715584461,303616,15.47789574
1715584543,303872,12.390275
1715584734,304512,6.55278492
1715584971,305280,0.160696253
1715585183,305920,2.434268713
1715585268,306176,6.54572916
1715585355,306432,9.691523552
1715585399,306560,11.0278511
1715585442,306688,13.57956505
1715585486,306816,15.61093426
1715585529,306944,16.4457016
1715585573,307072,19.71610641
1715585704,307456,23.55929947
1715586009,308352,24.27244759
1715586140,308736,24.40563011
1715586184,308864,24.3234539
1715586312,309248,22.68014336
1715586483,309760,23.0161705
1715586870,310912,23.96936798
1715586995,311296,23.39341927
1715587169,311808,23.56337929
1715587210,311936,23.76448059
1715587297,312192,23.65162659
1715587338,312320,21.91322136
1715587428,312576,23.79609299
1715587474,312704,24.87620926
1715587736,313472,25.62612724
1715587992,314240,24.58514214
1715588166,314752,23.3738308
1715588207,314880,22.04386711
1715588338,315264,17.78945732
1715588425,315520,18.83971786
1715588466,315648,18.99197006
1715588553,315904,20.20982742
1715588637,316160,20.31367874
1715588809,316672,20.77335739
1715588893,316928,19.2432766
1715588977,317184,22.33623505
1715589276,318080,20.17123222
1715589320,318208,20.13288879
1715589498,318720,21.05356598
1715589666,319232,20.81628609
