t,x,y,z,roll,pitch,yaw,v_x,v_y,v_z,ref_x,ref_y,ref_z,ref_v_x,ref_v_y,ref_v_z,a_com,a_x,a_y,a_z,thrust,wind_x,wind_y,wind_z
0.0,1.0529760935297574,0.4628567977159382,1.7316586600768915,0.021055447477268,0.0993160768062538,0.0414190777344566,0.0007129846762095,0.001773210142405,-0.0012460726326685,1.0530058086357452,0.4628026449490116,1.7316184385922997,-0.0990827528232998,-0.1008596319158504,-0.0485440796089252,0.1140758340263519,0.0356492338104776,0.0886605071202501,-0.062303631633427,10.2586710923415,-0.9408102727816616,0.2600269733161517,-0.8773308877602888
0.02,1.0531564088825949,0.4631429296142316,1.7315438132152143,0.0290371913107164,0.0932465576898603,0.0418228149262049,0.0169090855649184,0.0230639911660165,-0.0108779810066703,1.0530058086357452,0.4628026449490116,1.7316184385922997,-0.0990827528232998,-0.1008596319158504,-0.0485440796089252,1.421605342137702,0.8098050444354438,1.0645390511805777,-0.4815954187000917,10.257933410700389,-0.9536637141253302,0.257365277947799,-0.8613679759292581
0.04,1.0536078156855806,0.4636448215169013,1.731176004574394,0.0434888439315711,0.0764884489567047,0.0421758953971026,0.025972120702938,0.0252450384526503,-0.0255200890492189,1.0530058086357452,0.4628026449490116,1.7316184385922997,-0.0990827528232998,-0.1008596319158504,-0.0485440796089252,0.867880897803924,0.4531517569009829,0.1090523643316883,-0.7321054021274301,9.662245968554998,-0.9581035895629568,0.2467811132042524,-0.8569911072257487
0.06,1.0541260665901035,0.4641067896531772,1.7305150614071656,0.0583146771745767,0.0537397261434992,0.0419447582871756,0.0243235817007673,0.0204342768552118,-0.0398120805087577,1.052014981107512,0.461794048629853,1.7311329977962102,-0.119082753121323,-0.1208596322138736,-0.0579896649193843,0.7584888395167643,-0.0824269501085389,-0.2405380798719254,-0.7145995729769361,9.389027970813911,-0.9697943253415492,0.2338119896311719,-0.848194779209305
0.08,1.0544907503839462,0.4644173423338121,1.729632892107844,0.0718679776857246,0.0302430371674675,0.0411975086204585,0.0135208006152706,0.012181412819311,-0.0523694529304076,1.0500333260510462,0.459776855991536,1.7301621162040317,-0.1590827537173695,-0.16085963280992,-0.0768808355403026,0.9253343262197792,-0.540139054274834,-0.4126432017950392,-0.6278686210824995,9.45945219099758,-0.9863532141346268,0.2188536034342953,-0.8361276145151163
0.1,1.0545630954213805,0.4645408314763594,1.7284528267472037,0.0854793029176773,0.0063295896257859,0.0400282817208765,-0.0062753013031905,0.0002526100825005,-0.0650009043415245,1.0480516709945802,0.457759663353219,1.7291912346118532,-0.1990827543134159,-0.2008596334059665,-0.0957720061612209,1.3169430043202754,-0.9898050959230588,-0.5964401368405259,-0.6315725705558405,9.45945219099758,-1.0040539341397376,0.2027390468543909,-0.8243987446978722
0.12,1.0541614173129494,0.4643928938437914,1.727024762342683,0.0984422826584224,-0.0146960678379612,0.0386985188979665,-0.03319638418493,-0.0147734686182422,-0.0772019403966165,1.0440700159083118,0.4537424706850997,1.7272757944886288,-0.2390827549094623,-0.2408596340020129,-0.1146631767821391,1.6578548077742348,-1.346054144086973,-0.7513039350371392,-0.6100518027546034,9.536127674625275,-1.0210915027969882,0.185828961500532,-0.814644933204639
0.14,1.0531606611254676,0.4639135549293587,1.725355396755261,0.1107830130994914,-0.0314640913231962,0.0374495432909066,-0.0654164924714038,-0.0327034210232991,-0.0891801755264532,1.0400883608220437,0.4497252780169803,1.7253603543654044,-0.2790827555055089,-0.2808596345980594,-0.1335543474030575,1.9384895460547091,-1.6110054143236907,-0.8964976202528446,-0.5989117564918336,9.622554348939047,-1.035693041718862,0.1692815393443495,-0.8081577905201698
0.16,1.0515741545370036,0.46309982919867,1.723549199979318,0.1219441153135379,-0.0428088715771434,0.0365286569382206,-0.0997596429699164,-0.0522979316275017,-0.1003759697621568,1.035106705720874,0.4447080853339599,1.722972634976657,-0.3190827561015553,-0.3208596351941059,-0.1524455180239757,2.0547156984300234,-1.7171575249256332,-0.9797255302101272,-0.5597897117851823,9.693074046179843,-1.0479770738883727,0.1519616155219695,-0.8052373617775734
0.18,1.049172932139087,0.4617969108336438,1.7214168718429457,0.1325371734554662,-0.0493850519169297,0.0359999648051932,-0.1386310474549518,-0.0769290558284502,-0.1122578443268042,1.0291250506048033,0.4386908926360383,1.7201126363223866,-0.3590827566976017,-0.3608596357901523,-0.171336688644894,2.376371871788898,-1.9435702242517656,-1.2315562100474262,-0.5940937282323665,9.767638227026056,-1.056140292975355,0.1358926740198173,-0.8066175845683294
