t,x,y,z,roll,pitch,yaw,v_x,v_y,v_z,ref_x,ref_y,ref_z,ref_v_x,ref_v_y,ref_v_z,a_com,a_x,a_y,a_z,thrust,wind_x,wind_y,wind_z
0.0,-0.8770735832422958,0.8953198829131047,2.5233036523051577,0.0216620191151819,0.1001291797914206,0.0426882362895149,0.004563119632008,-0.0014018872223603,0.0216936353283743,-0.8770151527214269,0.895179209253379,2.523548583804061,0.0222487305763635,-0.1055635919852311,-0.0781048630083407,1.110631759766404,0.2281559816004044,-0.0700943611180194,1.0846817664187185,10.233438842123178,-0.946329883946988,0.2663295205162676,-0.8645752662589816
0.02,-0.8770720969720217,0.8955518824331106,2.523532108844979,0.0291075292376377,0.1019231286311297,0.0432543196686138,-0.0040599885228402,0.0206461017324257,-5.408340016221794e-05,-0.8770151527214269,0.895179209253379,2.523548583804061,0.0222487305763635,-0.1055635919852311,-0.0781048630083407,1.6073542555206402,-0.4311554077424185,1.1023994477393062,-1.0873859364268297,10.23283245530274,-0.937622887924219,0.2672074799049666,-0.8656721798833714
0.04,-0.8772319019978513,0.8960092778822009,2.5232291064152177,0.0435644640643934,0.1071048623274087,0.0444376805595534,-0.010989042402845,0.0232069282693118,-0.0293412238237019,-0.8770151527214269,0.895179209253379,2.523548583804061,0.0222487305763635,-0.1055635919852311,-0.0781048630083407,1.5102203600900133,-0.3464526940002385,0.1280413268443031,-1.4643570211769863,8.656905519406337,-0.9222005207885924,0.2468992290391807,-0.8950376347377168
0.06,-0.8774906071330904,0.8964372668768645,2.52233198697102,0.058570426846102,0.1145821617674196,0.0458340324403558,-0.0140986826294248,0.0191216059605228,-0.0589754367323254,-0.8767926654156633,0.8941235733335267,2.5227675351739776,0.0257303883794222,-0.1255635922832544,-0.0981048633063639,1.503783807117132,-0.1554820113289875,-0.2042661154394451,-1.481710645431174,8.656905519406337,-0.9068357329974966,0.2251940997145566,-0.9247652714310508
0.08,-0.8777568845199618,0.8967341792313424,2.520936660536118,0.0723466984385546,0.1226113785104711,0.0472714835543812,-0.013508243474076,0.0120701520292513,-0.0865049256266168,-0.876347690804136,0.892012301493822,2.5212054379138107,0.0326937039855394,-0.1655635928793008,-0.1381048639024104,1.4212181216494588,0.0295219577674374,-0.3525726965635763,-1.3764744447145691,8.701428557324562,-0.8898917664316458,0.2031792252964553,-0.9543416872582724
0.1,-0.8779908086832987,0.8968738364774487,2.518904863750164,0.08619100797441,0.1310827342538786,0.0488357734792479,-0.0096614659791657,0.0019675438232632,-0.1152850242929859,-0.8759027161926087,0.8899010296541174,2.519643340653644,0.0396570195916567,-0.2055635934753473,-0.1781048644984568,1.5371682316072193,0.1923388747455175,-0.5051304102994042,-1.4390049333184545,8.775534371378853,-0.8723833435295344,0.1819133940617765,-0.9822999166472608
0.12,-0.8781159254847336,0.8967840599149172,2.516302100822708,0.0993541983005474,0.1388686006152788,0.0503777940186674,-0.0028685230402646,-0.0107259861419629,-0.1435981063166165,-0.8751095758007756,0.8857897577846106,2.516081243363675,0.0466203351977739,-0.2455635940713937,-0.2181048650945033,1.5881596192024423,0.3396471469450506,-0.6346764982613136,-1.415654101181532,8.901206830219962,-0.8547506997655603,0.1607204404015473,-1.009188609146022
0.14,-0.8780794497828621,0.8964148203300312,2.51313064016675,0.1118514638773207,0.1454708899390829,0.0518177303204975,0.006216478377484,-0.0258337182066987,-0.1722394048773516,-0.8743164354089424,0.8816784859151036,2.5125191460737057,0.0535836508038912,-0.2855635946674402,-0.2581048656905498,1.6815950777056203,0.4542500708874392,-0.755386603236787,-1.4320649280367552,8.925792705286767,-0.8383394474408382,0.1409438155695952,-1.0331793999271377
0.16,-0.8778580388639892,0.8957623241743545,2.5095843170716323,0.1231238075110559,0.1503836981187152,0.0530252837741533,0.0166036162240039,-0.0423187773321625,-0.1997018050566283,-0.8733492121269564,0.8765672140306955,2.5079570487688354,0.0605469664100084,-0.3255635952634866,-0.2981048662865962,1.683622011185543,0.5193568923259907,-0.8242529562731925,-1.3731200089638365,8.925792705286767,-0.8232702380141588,0.1220034255023871,-1.0540173864586488
0.18,-0.877399938238921,0.8947148000183692,2.505284132770521,0.1343770225917206,0.154016223832602,0.0540732259570273,0.0286473655777973,-0.0618174599985608,-0.2289371456118431,-0.8722079059548175,0.8704559421313862,2.502394951449064,0.0675102820161257,-0.3655635958595331,-0.3381048668826426,1.8573877231216973,0.60218746768967,-0.9749341333199116,-1.4617670277607366,8.956532968098145,-0.8093297903145626,0.1031681554598198,-1.0734162588156784
